nEvent , x , y , z , px , py , pz , trackID 
6130 , -13.0256 , -31.7888 , 1960.08 , -3.79288e-05 , -9.72586e-05 , 0.00416692 , 4
6131 , 0 , 0 , -300 , 8.84617e-11 , -1.33103e-11 , 150 , 0
6131 , 4.89321e-10 , -7.3625e-11 , 529.716 , 0.0283728 , 0.034528 , 148.018 , 1
6131 , 4.89321e-10 , -7.3625e-11 , 529.716 , 0.0169561 , -0.0413483 , 1.98232 , 2
6131 , 12.1022 , -30.476 , 1960.12 , 0.000653077 , -0.00149603 , 0.0697197 , 3
6131 , 18207.5 , -14497.5 , -8519.66 , 0.00096746 , -0.00137788 , -0.000586192 , 1698
6131 , 8922.73 , -4136.23 , 1438.64 , 0.00199601 , -0.00106818 , -0.000277206 , 2623
6131 , -9493.67 , -3974.46 , -2761.78 , -0.00170656 , -0.000617291 , -0.000747163 , 4252
6131 , 9037.36 , -7106.67 , 2125.9 , 0.00181492 , -0.00146984 , -0.000194453 , 4381
6131 , -271.602 , -2270.27 , 2530.3 , -0.000155278 , -0.00265621 , -0.000656229 , 4922
6131 , 9366.34 , -2614.25 , -8126.54 , 0.00124058 , 0.000331555 , -0.00080042 , 8541
6131 , -3945.68 , -2103.49 , -1309.79 , -0.00100626 , -0.000991759 , -0.00156522 , 14649
6131 , 2302.3 , 11883.2 , -12072.2 , 0.00087821 , 0.00311992 , -0.00412708 , 15180
6131 , -539.2 , 982.547 , 1761.05 , -0.00129476 , 0.00144565 , -0.00173185 , 17062
6132 , 0 , 0 , -300 , -9.701e-12 , -1.15596e-11 , 150 , 0
6132 , -5.40021e-11 , -6.43481e-11 , 534.998 , -0.0646728 , -0.0221924 , 145.265 , 1
6132 , -5.40021e-11 , -6.43481e-11 , 534.998 , -0.0106343 , -0.0675425 , 4.7348 , 2
6132 , 1020.92 , -2104.51 , 1760.32 , 0.000985618 , -0.00139745 , -0.000725127 , 94
6132 , 610.742 , -14641.7 , -12577.6 , -0.000259531 , -0.000702468 , -0.00122231 , 740
6133 , 0 , 0 , -300 , -7.50021e-11 , -2.26912e-10 , 150 , 0
6133 , -4.15626e-10 , -1.25744e-09 , 531.229 , 0.0302823 , -0.0308135 , 148.149 , 1
6133 , -4.15626e-10 , -1.25744e-09 , 531.229 , -0.0426807 , -0.00669676 , 1.85082 , 2
6133 , -21.6805 , -3.14394 , 1479.51 , -0.00187069 , -0.000303778 , 0.0851477 , 3
6133 , -13.9678 , -2.15292 , 1140.84 , -8.882e-05 , -1.27835e-05 , 0.0038024 , 4
6134 , 0 , 0 , -300 , 2.12921e-11 , -2.17494e-10 , 150 , 0
6134 , 1.17499e-10 , -1.20023e-09 , 527.765 , 0.15995 , -0.00286156 , 117.32 , 1
6134 , 1.17499e-10 , -1.20023e-09 , 527.765 , -0.156358 , -0.0338272 , 32.6795 , 2
6134 , -16944.3 , -7304.45 , -8934.94 , -0.00118239 , -0.000233353 , -0.000992719 , 727
6134 , -3213.16 , -2389.88 , 2654.74 , -0.00170519 , -0.000570244 , -0.000290766 , 5506
6134 , -12505 , 9639.2 , -1204.57 , -0.00213673 , 0.00148564 , -0.000308738 , 5887
6134 , -2208.54 , 177.432 , 1856.98 , -0.00236032 , 0.000289979 , -0.00115939 , 6071
6134 , -0.0271402 , -0.00558796 , 533.333 , -3.03582e-05 , -6.18653e-06 , 0.00620745 , 9457
6135 , 0 , 0 , -300 , -1.11009e-10 , 2.14304e-11 , 150 , 0
6135 , -6.14504e-10 , 1.18631e-10 , 530.342 , -0.0672712 , -0.0729467 , 139.59 , 1
6135 , -6.14504e-10 , 1.18631e-10 , 530.342 , -0.0352843 , 0.0927451 , 10.4098 , 2
6135 , -19931.3 , 17023.6 , -4056.53 , -0.00283825 , 0.00163143 , -0.000492275 , 405
6135 , -8955.41 , 17197 , -427.698 , -0.00145216 , 0.0023987 , -0.00154637 , 496
6135 , -0.0055831 , 0.0145947 , 531.988 , -2.15423e-05 , 5.76501e-05 , 0.0064991 , 2788
6135 , -0.000210123 , 0.000550278 , 530.404 , -0.00249856 , 0.00656505 , 0.738079 , 2791
6136 , 0 , 0 , -300 , -9.61361e-11 , 1.57832e-10 , 150 , 0
6136 , -5.32369e-10 , 8.74023e-10 , 530.649 , -0.123895 , -0.0530638 , 129.101 , 1
6136 , -5.32369e-10 , 8.74023e-10 , 530.649 , 0.103991 , 0.0857423 , 20.8986 , 2
6136 , 6.92963 , 5.88987 , 1972.91 , 0.0785507 , 0.0660895 , 16.1844 , 1377
6136 , 3.49383 , 3.00606 , 1265.98 , 0.000156084 , 0.000133424 , 0.0324329 , 6030
6137 , 0 , 0 , -300 , 3.9815e-11 , 8.45397e-13 , 150 , 0
6137 , 2.19947e-10 , 4.67017e-12 , 528.635 , -0.0370926 , -0.00345182 , 148.629 , 1
6137 , 2.19947e-10 , 4.67017e-12 , 528.635 , -0.0372057 , 0.00187423 , 1.37136 , 2
6138 , 0 , 0 , -300 , 2.16177e-10 , 3.03035e-11 , 150 , 0
6138 , 1.19713e-09 , 1.67813e-10 , 530.66 , 0.0698563 , -0.0188994 , 144.673 , 1
6138 , 1.19713e-09 , 1.67813e-10 , 530.66 , 0.0619674 , 0.0373784 , 5.32737 , 2
6138 , -8357.32 , -9775.3 , -6834.07 , -0.00109935 , -0.00120018 , -0.00125645 , 2730
6139 , 0 , 0 , -300 , 3.56391e-11 , 2.52536e-10 , 150 , 0
6139 , 1.97803e-10 , 1.40162e-09 , 532.526 , -0.00673956 , 0.0393164 , 148.425 , 1
6139 , 1.97803e-10 , 1.40162e-09 , 532.526 , 0.0173567 , 0.0359158 , 1.57469 , 2
6139 , 10.1589 , 21.4593 , 1467.5 , 0.000535751 , 0.00118573 , 0.0513141 , 4
6140 , 0 , 0 , -300 , 2.79637e-12 , 1.50909e-12 , 150 , 0
6140 , 1.54995e-11 , 8.36445e-12 , 531.409 , 0.0353163 , -0.0154 , 148.532 , 1
6140 , 1.54995e-11 , 8.36445e-12 , 531.409 , 0.00651282 , 0.0379735 , 1.46787 , 2
6140 , 4.42948 , 25.2825 , 1479.58 , 0.000221484 , 0.0012522 , 0.0477183 , 3
6140 , 0.000159678 , 0.000921512 , 531.445 , 3.93621e-05 , 0.000229463 , 0.00891178 , 4
6141 , 0 , 0 , -300 , 3.14148e-11 , -1.77381e-11 , 150 , 0
6141 , 1.74429e-10 , -9.84905e-11 , 532.869 , -0.0465004 , 0.0187444 , 147.496 , 1
6141 , 1.74429e-10 , -9.84905e-11 , 532.869 , -0.0400682 , 0.030136 , 2.5044 , 2
6141 , -3540 , -11809.2 , -312.495 , 0.00139343 , -0.00225439 , -0.000126781 , 203
6141 , -39.8353 , 24.6176 , 2771.79 , -0.00105973 , -0.000777952 , 0.00164647 , 470
6141 , -0.0320699 , 0.0231817 , 534.853 , -0.00478613 , 0.00333031 , 0.295779 , 471
6142 , 0 , 0 , -300 , -1.96298e-10 , -3.99734e-11 , 150 , 0
6142 , -1.08917e-09 , -2.21794e-10 , 532.281 , 0.0513763 , 0.0398311 , 145.735 , 1
6142 , -1.08917e-09 , -2.21794e-10 , 532.281 , 0.0628613 , -0.0165682 , 4.26521 , 2
6142 , 18026 , -11630.9 , -8493.25 , -0.000797792 , -0.000299429 , -0.000366388 , 201
6142 , 0.0102036 , -0.0025422 , 532.965 , -0.00163513 , -0.00178941 , 0.00599594 , 1148
6143 , 0 , 0 , -300 , -1.31447e-10 , 9.75647e-11 , 150 , 0
6143 , -7.28748e-10 , 5.40901e-10 , 531.603 , -0.0360335 , 0.0407493 , 147.042 , 1
6143 , -7.28748e-10 , 5.40901e-10 , 531.603 , -0.0494376 , 0.0226902 , 2.95782 , 2
6143 , 581.582 , 477.275 , 2651.75 , 0.00173099 , 0.00157297 , -0.00122268 , 77
6143 , -10.6255 , 5.26492 , 1146.08 , -2.00453e-05 , 1.0245e-05 , 0.00116637 , 717
6143 , -0.0222881 , 0.00999714 , 532.927 , -0.00121265 , 5.31618e-06 , 0.00136575 , 718
6144 , 0 , 0 , -300 , -2.30059e-10 , 3.18476e-11 , 150 , 0
6144 , -1.26976e-09 , 1.75777e-10 , 527.894 , 0.0209348 , -0.0322124 , 148.541 , 1
6144 , -1.26976e-09 , 1.75777e-10 , 527.894 , 0.0288983 , 0.0253139 , 1.45937 , 2
6144 , 0.000269114 , 0.000235884 , 527.908 , 0.000419192 , 0.000367595 , 0.0214504 , 4
6145 , 0 , 0 , -300 , 1.30109e-10 , 7.41094e-11 , 150 , 0
6145 , 7.24617e-10 , 4.12738e-10 , 535.396 , 0.00141954 , -0.0345206 , 148.822 , 1
6145 , 7.24617e-10 , 4.12738e-10 , 535.396 , -0.0289682 , 0.0188291 , 1.17792 , 2
6145 , -35.2396 , 21.563 , 1960.04 , -0.00301974 , 0.00174481 , 0.115519 , 3
6146 , 0 , 0 , -300 , -2.561e-13 , 2.76518e-12 , 150 , 0
6146 , -1.42459e-12 , 1.53817e-11 , 534.393 , -0.0144008 , 0.0341997 , 148.639 , 1
6146 , -1.42459e-12 , 1.53817e-11 , 534.393 , 0.00787487 , 0.0362628 , 1.36061 , 2
6146 , 9.65612 , 38.3233 , 1973.11 , 0.000204566 , 0.000960431 , 0.037941 , 4
6146 , 4.51306 , 16.1191 , 1140.98 , 6.00079e-05 , 0.000224041 , 0.00853006 , 5
6146 , 4.51328 , 16.12 , 1141.01 , 0.000908352 , -0.000808143 , 0.00212271 , 6
6147 , 0 , 0 , -300 , 5.60857e-11 , 1.4188e-12 , 150 , 0
6147 , 3.11747e-10 , 7.88624e-12 , 533.759 , -0.03036 , 0.0384033 , 147.614 , 1
6147 , 3.11747e-10 , 7.88624e-12 , 533.759 , -0.0283794 , -0.0398893 , 2.38568 , 2
6147 , -100.284 , -315.28 , 2306.09 , -0.000306867 , -0.00150951 , -0.00102506 , 438
6148 , 0 , 0 , -300 , -4.82307e-11 , 8.0889e-12 , 150 , 0
6148 , -2.67679e-10 , 4.48932e-11 , 532.495 , -0.00976674 , 0.0342632 , 148.747 , 1
6148 , -2.67679e-10 , 4.48932e-11 , 532.495 , -0.0204107 , -0.0292021 , 1.25327 , 2
6148 , -0.0298489 , -0.0433235 , 534.312 , -0.000280059 , -0.000407536 , 0.0169995 , 3
6149 , 0 , 0 , -300 , -7.31082e-11 , 5.741e-12 , 150 , 0
6149 , -4.06578e-10 , 3.19275e-11 , 534.197 , -0.0688017 , 0.103493 , 132.763 , 1
6149 , -4.06578e-10 , 3.19275e-11 , 534.197 , -0.0841129 , -0.0914855 , 17.2373 , 2
6149 , 5488.69 , -71.4385 , 2513.23 , 0.00210732 , 0.000261982 , 0.000157161 , 1322
6149 , -1407.25 , -861.479 , -134.964 , -0.0008415 , -0.000467735 , -0.0020055 , 2546
6150 , 0 , 0 , -300 , -1.3738e-10 , 1.03117e-10 , 150 , 0
6150 , -7.64047e-10 , 5.73495e-10 , 534.236 , 0.0210935 , 0.0428512 , 147.731 , 1
6150 , -7.64047e-10 , 5.73495e-10 , 534.236 , -0.0352558 , -0.032221 , 2.26889 , 2
6150 , -15999.8 , -11526.5 , 2283.49 , -0.00155796 , -0.000944621 , -0.000534004 , 109
6151 , 0 , 0 , -300 , 1.16732e-10 , -2.12469e-10 , 150 , 0
6151 , 6.4533e-10 , -1.17459e-09 , 529.242 , -0.0437456 , -0.0506338 , 145.472 , 1
6151 , 6.4533e-10 , -1.17459e-09 , 529.242 , 0.0661968 , 0.00976965 , 4.52772 , 2
6151 , 8241.51 , -10727.2 , 882.863 , 0.00238285 , -0.00195151 , -0.00114444 , 194
6151 , 1165.26 , -2563.23 , 2263.33 , 0.00118709 , -0.00155379 , 0.000182299 , 825
6152 , 0 , 0 , -300 , -6.16962e-11 , -2.24383e-10 , 150 , 0
6152 , -3.41417e-10 , -1.2417e-09 , 530.078 , 0.0114202 , 0.0310396 , 148.921 , 1
6152 , -3.41417e-10 , -1.2417e-09 , 530.078 , 0.00605468 , 0.0325149 , 1.07866 , 2
6153 , 0 , 0 , -300 , 1.03378e-10 , -1.55473e-10 , 150 , 0
6153 , 5.73527e-10 , -8.62542e-10 , 532.176 , -0.0305188 , 0.0118909 , 148.942 , 1
6153 , 5.73527e-10 , -8.62542e-10 , 532.176 , 0.000840754 , 0.0327427 , 1.0577 , 2
6153 , 0.237065 , 17.9634 , 1141.12 , -0.000135103 , 0.00340346 , 0.115858 , 3
6154 , 0 , 0 , -300 , 8.18594e-11 , -1.50845e-10 , 150 , 0
6154 , 4.52602e-10 , -8.34021e-10 , 529.352 , 0.0330015 , 0.0174436 , 148.623 , 1
6154 , 4.52602e-10 , -8.34021e-10 , 529.352 , -0.0326112 , -0.0181628 , 1.37695 , 2
6154 , -7.3196 , -3.47684 , 843.84 , -0.000624225 , -0.000297211 , 0.0263375 , 3
6155 , 0 , 0 , -300 , -8.3418e-12 , 1.77715e-12 , 150 , 0
6155 , -4.61851e-11 , 9.83933e-12 , 530.488 , -0.0170008 , 0.0288695 , 148.893 , 1
6155 , -4.61851e-11 , 9.83933e-12 , 530.488 , -0.0272913 , -0.0194334 , 1.10708 , 2
6155 , -0.0726951 , -0.0445734 , 533.532 , -0.00945064 , -0.00466303 , 0.375237 , 3
6156 , 0 , 0 , -300 , -3.87824e-11 , -5.45755e-12 , 150 , 0
6156 , -2.15658e-10 , -3.03479e-11 , 534.108 , -0.00649404 , -0.0539891 , 147.044 , 1
6156 , -2.15658e-10 , -3.03479e-11 , 534.108 , -0.0211417 , 0.0501001 , 2.95585 , 2
6157 , 0 , 0 , -300 , 1.3606e-11 , -3.52772e-11 , 150 , 0
6157 , 7.5461e-11 , -1.95653e-10 , 531.924 , 0.0327754 , 0.00470006 , 148.919 , 1
6157 , 7.5461e-11 , -1.95653e-10 , 531.924 , -0.0274431 , -0.0185255 , 1.08108 , 2
6157 , -0.0118892 , -0.0079501 , 532.389 , 0.00102063 , 0.000181915 , 0.00114769 , 4
6157 , 0.161345 , 0.0296063 , 1266.11 , 0.000513892 , -0.00401176 , 0.0160046 , 11
6158 , 0 , 0 , -300 , 1.19313e-11 , 1.1128e-10 , 150 , 0
6158 , 6.60534e-11 , 6.1606e-10 , 530.42 , 0.0445356 , -0.0206911 , 147.599 , 1
6158 , 6.60534e-11 , 6.1606e-10 , 530.42 , -0.0479098 , -0.0107792 , 2.40087 , 2
6158 , -38.8754 , -10.7862 , 2418.36 , -0.00020995 , -6.86078e-05 , 0.0105923 , 5
6159 , 0 , 0 , -300 , -2.02123e-10 , -3.78768e-11 , 150 , 0
6159 , -1.1203e-09 , -2.09939e-10 , 531.403 , 0.0147033 , -0.0351896 , 148.562 , 1
6159 , -1.1203e-09 , -2.09939e-10 , 531.403 , 0.000964372 , 0.0381256 , 1.43798 , 2
6159 , -0.0052395 , 0.0865084 , 534.624 , -8.64365e-05 , 0.00110323 , 0.0425585 , 4
6160 , 0 , 0 , -300 , 1.21012e-10 , 1.09286e-10 , 150 , 0
6160 , 6.68571e-10 , 6.03785e-10 , 528.723 , 0.00612662 , -0.0438117 , 148.058 , 1
6160 , 6.68571e-10 , 6.03785e-10 , 528.723 , -0.0429628 , 0.010545 , 1.94185 , 2
6160 , 0.000105781 , -0.00075644 , 531.279 , -0.00123289 , -0.00197509 , 0.00529813 , 22
6161 , 0 , 0 , -300 , 6.94917e-11 , 1.96011e-10 , 150 , 0
6161 , 3.85782e-10 , 1.08815e-09 , 532.723 , -0.0320531 , 0.00745578 , 148.932 , 1
6161 , 3.85782e-10 , 1.08815e-09 , 532.723 , 0.0295915 , -0.0143991 , 1.06784 , 2
6161 , 18.3584 , -8.57773 , 1145.97 , 8.0501e-05 , -3.41905e-05 , 0.00250727 , 8
6161 , -0.000485013 , 0.000112819 , 534.976 , -0.000695134 , 0.00140775 , 0.0024106 , 51
6161 , -0.00329015 , -0.00222598 , 480.808 , -0.00135406 , 0.000111293 , 0.00180612 , 52
6162 , 0 , 0 , -300 , -6.048e-11 , 2.54056e-11 , 150 , 0
6162 , -3.36015e-10 , 1.41149e-10 , 533.371 , -0.0198118 , -0.028021 , 148.838 , 1
6162 , -3.36015e-10 , 1.41149e-10 , 533.371 , 0.00614173 , 0.0337633 , 1.16199 , 2
6163 , 0 , 0 , -300 , -1.92156e-11 , 4.23552e-11 , 150 , 0
6163 , -1.06551e-10 , 2.34861e-10 , 531.757 , -0.053512 , 0.013184 , 146.962 , 1
6163 , -1.06551e-10 , 2.34861e-10 , 531.757 , 0.0253232 , 0.0489498 , 3.03799 , 2
6163 , 12.7565 , 21.8346 , 1972.86 , 3.87499e-05 , 6.934e-05 , 0.00443666 , 835
6164 , 0 , 0 , -300 , 1.39162e-10 , 1.37734e-10 , 150 , 0
6164 , 7.71841e-10 , 7.63926e-10 , 531.955 , -0.0063847 , -0.115714 , 135.316 , 1
6164 , 7.71841e-10 , 7.63926e-10 , 531.955 , -0.115774 , -0.00519165 , 14.6836 , 2
6164 , 254.804 , 957.26 , 2623.05 , 0.000162286 , 0.00300036 , -0.000946155 , 2687
6164 , -230.391 , 7923.11 , -2130.08 , 0.000112205 , 0.00178679 , -0.00115405 , 3897
6164 , 668.313 , 11368 , 449.469 , 0.000205727 , 0.00236959 , 0.00051888 , 3930
6165 , 0 , 0 , -300 , -5.13312e-11 , 1.36173e-10 , 150 , 0
6165 , -2.83234e-10 , 7.51373e-10 , 527.666 , -0.0108335 , -0.0363718 , 148.576 , 1
6165 , -2.83234e-10 , 7.51373e-10 , 527.666 , 0.0321472 , -0.02017 , 1.42377 , 2
6165 , 38.5434 , -18.3851 , 2280.38 , 0.00210879 , -0.000964407 , 0.100561 , 4
6165 , 0.121452 , -0.0787885 , 533.208 , 0.000133582 , -9.15422e-05 , 0.00605321 , 5
6165 , 0.0320125 , -0.0203389 , 529.097 , 2.36449e-05 , -1.53137e-05 , 0.00108856 , 6
6166 , 0 , 0 , -300 , -1.13411e-10 , 1.61229e-10 , 150 , 0
6166 , -6.26567e-10 , 8.9075e-10 , 528.712 , -0.114712 , 0.0396979 , 133.677 , 1
6166 , -6.26567e-10 , 8.9075e-10 , 528.712 , 0.00140818 , 0.121378 , 16.3233 , 2
6166 , 13484.2 , -16740.2 , -140.164 , 0.00121094 , -0.00132609 , -0.000290733 , 4185
6166 , 0.49512 , 5.57609 , 1265.91 , 0.000427765 , 0.00497905 , 0.650085 , 4560
6167 , 0 , 0 , -300 , -1.04226e-10 , 1.12962e-11 , 150 , 0
6167 , -5.75704e-10 , 6.23961e-11 , 528.543 , -0.03474 , -0.0383936 , 147.326 , 1
6167 , -5.75704e-10 , 6.23961e-11 , 528.543 , -0.0257076 , 0.0449451 , 2.6744 , 2
6167 , -9.60239 , 14.5646 , 1479.74 , -0.00334729 , 0.00569709 , 0.370003 , 573
6167 , -0.0363815 , 0.0640172 , 532.298 , -0.000518157 , 0.00104723 , 0.0584425 , 679
6168 , 0 , 0 , -300 , 2.15663e-11 , -8.15245e-11 , 150 , 0
6168 , 1.19764e-10 , -4.52728e-10 , 532.991 , 0.0353969 , 0.0181178 , 148.435 , 1
6168 , 1.19764e-10 , -4.52728e-10 , 532.991 , -0.0397255 , -0.00175487 , 1.56468 , 2
6169 , 0 , 0 , -300 , -2.94308e-11 , -1.1283e-10 , 150 , 0
6169 , -1.62504e-10 , -6.23001e-10 , 528.235 , -0.0277212 , -0.0176514 , 148.935 , 1
6169 , -1.62504e-10 , -6.23001e-10 , 528.235 , 0.0155675 , -0.0289429 , 1.0649 , 2
6170 , 0 , 0 , -300 , 7.63521e-11 , 1.26748e-10 , 150 , 0
6170 , 4.23699e-10 , 7.03358e-10 , 532.391 , -0.0821563 , -0.0556652 , 139.588 , 1
6170 , 4.23699e-10 , 7.03358e-10 , 532.391 , -0.0108016 , -0.0986488 , 10.4116 , 2
6170 , -1569.48 , -6458.42 , 2380.96 , -0.000173345 , -0.00147126 , -1.86923e-05 , 297
6171 , 0 , 0 , -300 , 1.14529e-10 , -1.30772e-10 , 150 , 0
6171 , 6.3739e-10 , -7.27785e-10 , 534.796 , 0.0470919 , -0.0324889 , 146.72 , 1
6171 , 6.3739e-10 , -7.27785e-10 , 534.796 , 0.0259961 , -0.0509644 , 3.27966 , 2
6172 , 0 , 0 , -300 , 1.55708e-10 , 4.10192e-11 , 150 , 0
6172 , 8.67118e-10 , 2.28431e-10 , 535.333 , 0.0318604 , -0.011359 , 148.871 , 1
6172 , 8.67118e-10 , 2.28431e-10 , 535.333 , 0.0221288 , 0.0255818 , 1.1286 , 2
6173 , 0 , 0 , -300 , -2.77448e-12 , -1.73128e-11 , 150 , 0
6173 , -1.54343e-11 , -9.63099e-11 , 534.44 , 0.023211 , -0.0404624 , 147.837 , 1
6173 , -1.54343e-11 , -9.63099e-11 , 534.44 , -0.0346926 , -0.031183 , 2.16258 , 2
6173 , -7254.65 , -6232.07 , 429.863 , 0.00013898 , -0.000963453 , -0.000523982 , 172
6173 , -7254.65 , -6232.07 , 429.863 , -0.00118218 , -0.00055198 , 0.000268242 , 173
6174 , 0 , 0 , -300 , -1.04806e-11 , 1.18286e-11 , 150 , 0
6174 , -5.82636e-11 , 6.57577e-11 , 533.881 , 0.0205918 , -0.0372367 , 148.205 , 1
6174 , -5.82636e-11 , 6.57577e-11 , 533.881 , 0.0344862 , -0.0249257 , 1.79466 , 2
6174 , -12512.2 , -15403.6 , 209.282 , -0.000664137 , -0.00140592 , -0.000239323 , 363
6174 , -4.53219e-05 , -0.00537418 , 477.193 , 0.000828258 , 0.00105216 , 0.00175457 , 445
6175 , 0 , 0 , -300 , -7.6443e-11 , -2.38619e-10 , 150 , 0
6175 , -4.25375e-10 , -1.32782e-09 , 534.69 , -0.018152 , -0.146107 , 123.928 , 1
6175 , -4.25375e-10 , -1.32782e-09 , 534.69 , -0.0701265 , -0.129457 , 26.0718 , 2
6175 , -10017.2 , 12765.8 , -12136.2 , -0.000343936 , 0.0012344 , -0.000978356 , 1335
6175 , 2562.9 , 18985.2 , -11133.2 , 0.000112734 , 0.00144221 , -0.00072397 , 3791
6175 , -4217.63 , -877.3 , 2308.27 , -0.00288122 , -0.000615574 , -0.000458647 , 3920
6175 , 9800.33 , -6940.78 , 696.358 , 0.00125999 , -0.00150225 , -0.000331951 , 5218
6175 , -3.64419 , -6.63259 , 1875.32 , -0.00217471 , 0.000134224 , 0.00459279 , 7565
6175 , -0.0455604 , -0.365682 , 843.645 , -0.000487052 , 0.00137624 , 0.00209339 , 7587
6175 , 0.00429891 , -0.00184868 , 130.96 , 0.000512628 , 0.00162259 , 0.00283333 , 7588
6175 , 3.28819e-05 , -5.56652e-06 , -16.1456 , -0.00406337 , 0.00168755 , 0.0189459 , 7589
6176 , 0 , 0 , -300 , -7.53707e-11 , -2.12797e-10 , 150 , 0
6176 , -4.16429e-10 , -1.17572e-09 , 528.761 , -0.0171867 , -0.0374675 , 148.317 , 1
6176 , -4.16429e-10 , -1.17572e-09 , 528.761 , -0.0102276 , -0.0399324 , 1.68289 , 2
6176 , -3.95155 , -16.3329 , 1146.09 , -1.73292e-05 , -7.74946e-05 , 0.00281497 , 3
6177 , 0 , 0 , -300 , -1.48762e-10 , -1.04065e-10 , 150 , 0
6177 , -8.2725e-10 , -5.78693e-10 , 534.135 , 0.0425327 , 0.0176667 , 147.893 , 1
6177 , -8.2725e-10 , -5.78693e-10 , 534.135 , 0.0311788 , 0.0338972 , 2.10725 , 2
6177 , 0.00776305 , 0.00843293 , 534.661 , -4.23261e-05 , 0.00124335 , 0.0014423 , 570
6178 , 0 , 0 , -300 , -4.08803e-11 , 7.92939e-11 , 150 , 0
6178 , -2.26543e-10 , 4.39416e-10 , 531.243 , -0.0323321 , -0.0029219 , 148.961 , 1
6178 , -2.26543e-10 , 4.39416e-10 , 531.243 , 0.0211339 , 0.0246427 , 1.03894 , 2
6178 , 0.0705798 , 0.0823154 , 534.639 , -0.000996707 , 0.000543355 , 0.00128511 , 4
6179 , 0 , 0 , -300 , -2.29987e-10 , 9.42119e-11 , 150 , 0
6179 , -1.2689e-09 , 5.19792e-10 , 527.59 , -0.00431008 , -0.0513876 , 147.348 , 1
6179 , -1.2689e-09 , 5.19792e-10 , 527.59 , 0.0329798 , 0.0396434 , 2.65235 , 2
6179 , 7.51365 , 9.19267 , 1141.15 , 4.45824e-05 , 5.81902e-05 , 0.00387441 , 628
6179 , 3.88757 , 4.48828 , 831.834 , 0.000874921 , 0.00102697 , 0.0692072 , 630
6179 , 0.0860597 , 0.0999414 , 534.498 , 0.000771603 , 0.000842697 , 0.0585423 , 648
6179 , 0.0386102 , 0.0462966 , 530.737 , 0.000805663 , 0.000912249 , 0.064435 , 659
6180 , 0 , 0 , -300 , 1.48118e-10 , -5.80091e-12 , 150 , 0
6180 , 8.19e-10 , -3.20753e-11 , 529.403 , -0.0444687 , -0.00142923 , 148.035 , 1
6180 , 8.19e-10 , -3.20753e-11 , 529.403 , -0.0442207 , 0.00490266 , 1.96451 , 2
6181 , 0 , 0 , -300 , -1.49974e-10 , -8.1978e-13 , 150 , 0
6181 , -8.28686e-10 , -4.52973e-12 , 528.831 , 0.0532086 , 0.0421006 , 145.34 , 1
6181 , -8.28686e-10 , -4.52973e-12 , 528.831 , 0.0536656 , -0.0415164 , 4.65985 , 2
6181 , -5025.09 , -18887.1 , 2229.94 , -0.000179616 , -0.00157102 , -0.000133141 , 168
6181 , 6.57685 , -5.70839 , 1141.04 , 0.00173276 , -0.00151396 , 0.159458 , 1302
6181 , 0.0192198 , -0.0150974 , 530.522 , 0.0002249 , -0.000187756 , 0.019675 , 1345
6182 , 0 , 0 , -300 , 1.46688e-11 , 1.24031e-10 , 150 , 0
6182 , 8.16006e-11 , 6.89971e-10 , 534.431 , -0.0172724 , -0.0663321 , 145.241 , 1
6182 , 8.16006e-11 , 6.89971e-10 , 534.431 , 0.00132256 , -0.0685312 , 4.75916 , 2
6183 , 0 , 0 , -300 , -2.55798e-11 , -5.39669e-11 , 150 , 0
6183 , -1.4237e-10 , -3.00364e-10 , 534.857 , -0.0419008 , 0.00617641 , 148.222 , 1
6183 , -1.4237e-10 , -3.00364e-10 , 534.857 , 0.0313082 , -0.028524 , 1.77782 , 2
6183 , 4320.17 , -3938.46 , -3077.07 , 0.00102594 , -0.000246416 , -0.00144887 , 216
6183 , 24.2632 , -22.3642 , 1959.89 , 0.000444009 , -0.000521562 , 0.0281093 , 432
6183 , 10.8284 , -8.84553 , 1140.91 , 5.26239e-05 , -4.17362e-05 , 0.00301193 , 438
6183 , 7.32659 , -6.08135 , 939.655 , 0.00224058 , -0.000204831 , 0.00453667 , 440
6184 , 0 , 0 , -300 , 5.17496e-12 , -4.40875e-11 , 150 , 0
6184 , 2.87741e-11 , -2.45138e-10 , 534.04 , 0.0407248 , -0.0297011 , 147.468 , 1
6184 , 2.87741e-11 , -2.45138e-10 , 534.04 , -0.03274 , -0.0383243 , 2.53183 , 2
6184 , -625.623 , 2791.58 , -5660.2 , 0.000156608 , 0.000862517 , -0.00212338 , 128
6184 , -17.1291 , -21.5746 , 1959.95 , -0.00372833 , -0.00446237 , 0.313502 , 592
6185 , 0 , 0 , -300 , -6.46837e-11 , 2.29064e-10 , 150 , 0
6185 , -3.59562e-10 , 1.27332e-09 , 533.815 , 0.0335748 , 0.00934499 , 148.801 , 1
6185 , -3.59562e-10 , 1.27332e-09 , 533.815 , -0.0335037 , -0.00959676 , 1.19873 , 2
6185 , -12.2463 , -3.41341 , 976.544 , -3.31416e-05 , -1.04779e-05 , 0.00118109 , 3
6186 , 0 , 0 , -300 , 1.64387e-10 , -3.0353e-11 , 150 , 0
6186 , 9.14742e-10 , -1.68902e-10 , 534.686 , 0.0276623 , -0.0429559 , 147.397 , 1
6186 , 9.14742e-10 , -1.68902e-10 , 534.686 , 0.0411784 , 0.0302448 , 2.60268 , 2
