nEvent , x , y , z , px , py , pz , trackID 
528 , 2214.12 , 7094.84 , 2358.87 , 0.00106257 , 0.0013322 , -0.000341619 , 1999
528 , 2.52255 , 4.68851 , 1146.19 , -0.000274005 , -0.00105221 , 0.00118753 , 3618
529 , 0 , 0 , -300 , -3.79279e-11 , -5.24067e-11 , 150 , 0
529 , -2.09558e-10 , -2.89556e-10 , 528.776 , -0.00803113 , 0.0443516 , 147.983 , 1
529 , -2.09558e-10 , -2.89556e-10 , 528.776 , 0.0446399 , 0.00623242 , 2.01694 , 2
529 , 21.8185 , 5.01794 , 1467.31 , 0.00303706 , 0.00142684 , 0.124105 , 3
529 , 0.108689 , 0.0149545 , 533.591 , 0.0340026 , 0.00451256 , 1.43659 , 4
529 , -7.34036e-05 , 0.000405367 , 530.129 , -0.000288779 , -0.0017376 , 0.00303947 , 158
530 , 0 , 0 , -300 , 3.09877e-11 , 1.58194e-10 , 150 , 0
530 , 1.71492e-10 , 8.75482e-10 , 530.132 , 0.000195982 , 0.0322022 , 148.978 , 1
530 , 1.71492e-10 , 8.75482e-10 , 530.132 , 0.0119681 , 0.0298962 , 1.02217 , 2
531 , 0 , 0 , -300 , -3.16969e-12 , -8.81421e-11 , 150 , 0
531 , -1.75169e-11 , -4.87107e-10 , 528.957 , -0.0326145 , 0.00956868 , 148.86 , 1
531 , -1.75169e-11 , -4.87107e-10 , 528.957 , 0.0332176 , 0.00720128 , 1.1397 , 2
532 , 0 , 0 , -300 , -6.16091e-11 , -9.536e-11 , 150 , 0
532 , -3.4002e-10 , -5.26292e-10 , 527.849 , 0.044262 , -0.000824614 , 148.055 , 1
532 , -3.4002e-10 , -5.26292e-10 , 527.849 , -0.0189448 , 0.0400112 , 1.94467 , 2
532 , -0.0493371 , 0.115482 , 533.406 , -0.000335661 , 0.00102609 , 0.0491665 , 4
532 , -0.019214 , 0.0400589 , 529.787 , -0.00254973 , 0.00551633 , 0.274732 , 5
533 , 0 , 0 , -300 , 1.44147e-10 , 1.90029e-11 , 150 , 0
533 , 8.00738e-10 , 1.05561e-10 , 533.254 , -0.0102646 , 0.037608 , 148.497 , 1
533 , 8.00738e-10 , 1.05561e-10 , 533.254 , -0.000167569 , -0.0389832 , 1.50318 , 2
533 , -1.4908 , -35.3056 , 1896.03 , -0.00108862 , -0.0147588 , 0.583132 , 5
533 , -0.77373 , -24.4251 , 1467.42 , -3.00476e-06 , -3.99506e-05 , 0.00153183 , 6
533 , -0.00307605 , 0.00700408 , 476.849 , 0.000710243 , -0.00089386 , 0.00127545 , 72
534 , 0 , 0 , -300 , 8.69767e-11 , -2.00383e-12 , 150 , 0
534 , 4.82338e-10 , -1.11125e-11 , 531.84 , 0.0322135 , 0.000618838 , 148.977 , 1
534 , 4.82338e-10 , -1.11125e-11 , 531.84 , 0.0321508 , -0.00210171 , 1.02324 , 2
535 , 0 , 0 , -300 , 1.48402e-10 , 8.34481e-11 , 150 , 0
535 , 8.20263e-10 , 4.61243e-10 , 529.096 , 0.0397636 , -0.0283973 , 147.623 , 1
535 , 8.20263e-10 , 4.61243e-10 , 529.096 , -0.00360557 , 0.0487294 , 2.37657 , 2
535 , -4.34984 , 21.7519 , 1467.49 , -6.76269e-05 , 0.000191673 , 0.00648467 , 3
536 , 0 , 0 , -300 , 5.19026e-11 , 2.5305e-11 , 150 , 0
536 , 2.87488e-10 , 1.40164e-10 , 530.847 , -0.0919706 , 0.0996563 , 128.788 , 1
536 , 2.87488e-10 , 1.40164e-10 , 530.847 , 0.0218674 , -0.133835 , 21.2124 , 2
536 , -9818.26 , -16365.2 , 748.054 , -0.00104744 , -0.0018589 , 0.000195655 , 6
536 , 2773.41 , 4636.58 , -16272.7 , 0.000421546 , 0.00067618 , -0.00186277 , 516
536 , -1242.17 , -3274.34 , 2215.05 , -0.000829104 , -0.000917384 , -0.000784955 , 2474
536 , 13729.8 , 12307.7 , -1410.11 , 0.00164804 , 0.00268109 , -0.00114703 , 2876
536 , 16334.3 , -2366.11 , 2696.36 , 0.00139004 , -0.00054128 , -0.00034041 , 4500
536 , 0.980348 , -5.9085 , 1467.46 , 0.000762189 , -0.00517561 , 0.823939 , 5952
536 , 0.253439 , -1.49362 , 767.798 , 1.41606e-06 , -8.5506e-06 , 0.00136517 , 6209
537 , 0 , 0 , -300 , 3.63093e-11 , -5.68564e-11 , 150 , 0
537 , 2.01202e-10 , -3.15061e-10 , 531.201 , -0.0700252 , 0.0123665 , 144.864 , 1
537 , 2.01202e-10 , -3.15061e-10 , 531.201 , 0.0182353 , 0.0687309 , 5.13632 , 2
537 , 1317.8 , -710.283 , -10436.2 , -7.76041e-05 , -0.000380731 , -0.00215672 , 512
537 , 0.0133762 , 0.0497933 , 534.964 , 0.000542657 , 0.00131532 , 0.00189356 , 594
537 , 0.0090102 , 0.0338752 , 533.75 , 2.65394e-05 , 9.2654e-05 , 0.00716749 , 595
537 , 7.61997 , 26.6052 , 2589.24 , -0.00104604 , -0.000738623 , 0.00407807 , 596
537 , 0.00329607 , 0.0128678 , 532.157 , 0.00995506 , 0.0394705 , 2.92097 , 597
537 , 0.01032 , 0.0407169 , 534.218 , 0.00858235 , 0.0324441 , 2.40558 , 598
537 , 1512.86 , -1110.01 , 2461.01 , 0.00136158 , -0.000970089 , 0.000305592 , 794
537 , 2.08127 , 8.44207 , 1146.19 , 0.00308408 , 0.0117881 , 0.884129 , 1041
537 , 0.01032 , 0.0407169 , 534.218 , 0.00158937 , 0.00699137 , 0.515387 , 1298
537 , 3.41046 , 23.4429 , 1835.5 , -5.17405e-07 , 0.00015496 , 0.00756833 , 1299
537 , 2.75214 , 11.751 , 1252.61 , 4.68584e-05 , 0.000186467 , 0.0098155 , 1300
538 , 0 , 0 , -300 , -3.59588e-11 , -2.48948e-10 , 150 , 0
538 , -1.99171e-10 , -1.37889e-09 , 530.827 , -0.0268991 , 0.0249677 , 148.669 , 1
538 , -1.99171e-10 , -1.37889e-09 , 530.827 , 0.032865 , 0.0163352 , 1.33062 , 2
539 , 0 , 0 , -300 , -7.68823e-11 , -8.06084e-11 , 150 , 0
539 , -4.25552e-10 , -4.46177e-10 , 530.267 , 0.00178936 , -0.0368314 , 148.657 , 1
539 , -4.25552e-10 , -4.46177e-10 , 530.267 , -0.0368748 , 4.55097e-05 , 1.3434 , 2
539 , -42.9455 , 9.46139 , 1990.85 , -0.00173632 , -0.00194728 , 0.00712826 , 3
539 , -42.489 , 9.12246 , 1973.11 , -0.000351281 , 0.000192471 , 0.0096743 , 5
539 , -27.851 , -0.270866 , 1467.53 , -0.0356278 , 0.00165529 , 1.0891 , 6
539 , -17.593 , -0.502833 , 1141.1 , -0.0037448 , -0.000212407 , 0.134631 , 7
540 , 0 , 0 , -300 , 2.00385e-10 , -1.55812e-11 , 150 , 0
540 , 1.11085e-09 , -8.63756e-11 , 531.539 , 0.117146 , -0.042717 , 132.628 , 1
540 , 1.11085e-09 , -8.63756e-11 , 531.539 , 0.122341 , 0.0240955 , 17.3715 , 2
540 , 4467.41 , 10780.1 , 1235.67 , 0.000914415 , 0.00253756 , -6.40424e-05 , 1529
540 , -14778.5 , 1020.22 , 2753.74 , -0.00150389 , 0.000571647 , -0.000877567 , 4846
541 , 0 , 0 , -300 , -2.26111e-10 , -1.99353e-11 , 150 , 0
541 , -1.25436e-09 , -1.10592e-10 , 532.129 , -0.0364477 , -0.0186809 , 148.339 , 1
541 , -1.25436e-09 , -1.10592e-10 , 532.129 , -0.039154 , 0.0120154 , 1.66104 , 2
541 , -0.000297604 , -0.000152533 , 533.341 , -0.00113237 , 0.000169271 , 0.0012818 , 15
542 , 0 , 0 , -300 , -1.19153e-12 , -7.60264e-12 , 150 , 0
542 , -6.59839e-12 , -4.21016e-11 , 530.664 , -0.0328013 , -0.0304433 , 148.012 , 1
542 , -6.59839e-12 , -4.21016e-11 , 530.664 , 0.0219148 , -0.0390187 , 1.98788 , 2
543 , 0 , 0 , -300 , -1.86895e-10 , -1.31744e-10 , 150 , 0
543 , -1.04001e-09 , -7.33118e-10 , 534.706 , -0.0159511 , -0.0317995 , 148.75 , 1
543 , -1.04001e-09 , -7.33118e-10 , 534.706 , -0.0353108 , -0.00433563 , 1.24958 , 2
543 , -18.2427 , -2.15932 , 1146.19 , -0.00853178 , 0.0010057 , 0.289943 , 5
544 , 0 , 0 , -300 , -2.87688e-11 , 1.69051e-10 , 150 , 0
544 , -1.6023e-10 , 9.41541e-10 , 535.437 , -0.040771 , 0.00180122 , 148.351 , 1
544 , -1.6023e-10 , 9.41541e-10 , 535.437 , 0.0378801 , 0.015186 , 1.64913 , 2
544 , 16.5675 , 7.09274 , 1266.14 , 0.00258048 , 0.00113894 , 0.114278 , 3
544 , 16.2475 , 6.94867 , 1252.53 , 2.5737e-05 , 1.16116e-05 , 0.00110611 , 4
544 , 14.6073 , 6.17966 , 1181.11 , 0.000100655 , 4.68594e-05 , 0.00437322 , 5
544 , -5031.45 , -4765.27 , -4832.29 , -0.00185235 , -0.00198238 , -0.00222845 , 1655
545 , 0 , 0 , -300 , -1.51269e-10 , 1.84851e-10 , 150 , 0
545 , -8.36199e-10 , 1.02184e-09 , 529.185 , 0.00433349 , 0.0497963 , 147.511 , 1
545 , -8.36199e-10 , 1.02184e-09 , 529.185 , -0.0496693 , 0.00560437 , 2.48899 , 2
545 , 3.80328e-05 , 0.000437047 , 530.48 , 0.000451989 , 0.00101164 , 0.00120018 , 27
546 , 0 , 0 , -300 , -8.26047e-11 , -8.97114e-11 , 150 , 0
546 , -4.59386e-10 , -4.98908e-10 , 534.188 , 0.0292885 , -0.0224929 , 148.653 , 1
546 , -4.59386e-10 , -4.98908e-10 , 534.188 , -0.0248283 , 0.0273368 , 1.34738 , 2
547 , 0 , 0 , -300 , 5.60197e-12 , -3.39857e-11 , 150 , 0
547 , 3.11181e-11 , -1.88785e-10 , 533.227 , -0.0326854 , 0.036163 , 147.635 , 1
547 , 3.11181e-11 , -1.88785e-10 , 533.227 , 0.0193499 , 0.0447401 , 2.36496 , 2
547 , 6.28547 , 13.7808 , 1266.14 , 3.05941e-05 , 5.5034e-05 , 0.00302687 , 4
547 , 6.2835 , 13.7769 , 1265.93 , 0.000301154 , 0.00060228 , 0.0313774 , 6
547 , 2.62017 , 5.86299 , 843.699 , 0.000160243 , 0.000335594 , 0.0189851 , 7
548 , 0 , 0 , -300 , 6.73718e-11 , 1.42436e-10 , 150 , 0
548 , 3.73941e-10 , 7.90575e-10 , 532.56 , -0.0217084 , 0.0581844 , 146.119 , 1
548 , 3.73941e-10 , 7.90575e-10 , 532.56 , 0.0587499 , 0.0201277 , 3.88143 , 2
548 , 12400.7 , 2761.37 , 1137.83 , 0.00178517 , 0.00286247 , -0.00151678 , 986
548 , -0.000742328 , 0.00152312 , 150.807 , -0.000642532 , 0.00141919 , 0.00237466 , 1055
549 , 0 , 0 , -300 , -2.53512e-10 , -2.01365e-11 , 150 , 0
549 , -1.40099e-09 , -1.11281e-10 , 528.948 , 0.0263468 , 0.040513 , 147.676 , 1
549 , -1.40099e-09 , -1.11281e-10 , 528.948 , 0.032412 , -0.0358458 , 2.32382 , 2
550 , 0 , 0 , -300 , -1.80776e-11 , 8.77809e-13 , 150 , 0
550 , -1.0015e-10 , 4.86305e-12 , 530.997 , 0.0481848 , -0.037432 , 146.257 , 1
550 , -1.0015e-10 , 4.86305e-12 , 530.997 , 0.0515848 , 0.0325874 , 3.74301 , 2
550 , 4104.96 , -2943.61 , -2116.68 , 0.000963046 , -0.00107902 , -0.000332935 , 229
550 , -178.276 , -1864.11 , 1902.56 , -0.000602837 , -0.0014152 , -0.0001175 , 741
550 , 20.8685 , 13.4467 , 1960.13 , 0.00170007 , 0.00106135 , 0.116837 , 973
550 , 0.00405114 , 0.00255212 , 531.288 , 0.000370002 , -0.00187144 , 0.00366024 , 1004
551 , 0 , 0 , -300 , -1.88559e-10 , 1.28109e-10 , 150 , 0
551 , -1.0447e-09 , 7.09777e-10 , 531.062 , -0.031464 , 0.0259617 , 148.352 , 1
551 , -1.0447e-09 , 7.09777e-10 , 531.062 , -0.0357264 , 0.0196881 , 1.6476 , 2
551 , -13.4836 , 6.37259 , 1146 , 0.00379393 , -0.00186395 , 0.022717 , 3
552 , 0 , 0 , -300 , -9.6127e-11 , 1.17344e-10 , 150 , 0
552 , -5.33698e-10 , 6.51494e-10 , 532.801 , 0.00357636 , -0.0406339 , 148.352 , 1
552 , -5.33698e-10 , 6.51494e-10 , 532.801 , 0.039135 , -0.0115046 , 1.64751 , 2
552 , 0.0288817 , -0.00899753 , 534.008 , 7.31612e-05 , -2.3214e-05 , 0.00304461 , 3
553 , 0 , 0 , -300 , -2.46991e-11 , -3.4967e-11 , 150 , 0
553 , -1.36772e-10 , -1.93631e-10 , 530.629 , 0.022542 , 0.050102 , 146.981 , 1
553 , -1.36772e-10 , -1.93631e-10 , 530.629 , 0.0396845 , 0.0379934 , 3.01856 , 2
553 , -15690.3 , 3184.41 , -5341.43 , -0.0017634 , 0.000207219 , -0.000441086 , 390
553 , 11768.1 , 2459.97 , -11937.3 , 0.00227242 , 0.000934497 , -0.0043227 , 479
554 , 0 , 0 , -300 , -5.33649e-12 , 1.04334e-10 , 150 , 0
554 , -2.96838e-11 , 5.80348e-10 , 534.364 , -0.000219149 , -0.0388843 , 148.504 , 1
554 , -2.96838e-11 , 5.80348e-10 , 534.364 , 0.00418536 , -0.038659 , 1.49549 , 2
555 , 0 , 0 , -300 , -7.23329e-11 , -4.48982e-11 , 150 , 0
555 , -4.0202e-10 , -2.49541e-10 , 533.688 , 0.0391672 , -0.0107046 , 148.368 , 1
555 , -4.0202e-10 , -2.49541e-10 , 533.688 , 0.00778715 , 0.0398499 , 1.63223 , 2
555 , 3.14762 , 15.5695 , 1166.74 , 0.00104425 , -0.000832371 , 0.00182648 , 4
555 , 0.00462547 , 0.0256033 , 534.704 , 0.0016547 , 0.00912729 , 0.357444 , 5
556 , 0 , 0 , -300 , 1.01984e-10 , -1.95733e-11 , 150 , 0
556 , 5.63901e-10 , -1.08227e-10 , 529.396 , 0.00430844 , 0.0460323 , 147.876 , 1
556 , 5.63901e-10 , -1.08227e-10 , 529.396 , -0.0130395 , -0.0443566 , 2.12379 , 2
557 , 0 , 0 , -300 , 4.60224e-11 , -4.12421e-11 , 150 , 0
557 , 2.54071e-10 , -2.27681e-10 , 528.088 , 0.010512 , 0.0456149 , 147.822 , 1
557 , 2.54071e-10 , -2.27681e-10 , 528.088 , -0.0441937 , -0.0154317 , 2.17799 , 2
557 , -0.0422575 , -0.0142494 , 530.169 , -0.000587781 , -0.000189419 , 0.0288948 , 4
557 , -0.0199041 , -0.00678965 , 529.063 , -0.00271388 , -0.00088961 , 0.133437 , 5
557 , -0.0103768 , -0.0036623 , 528.597 , 9.678e-05 , -0.00114143 , 0.00126452 , 6
558 , 0 , 0 , -300 , -8.59589e-11 , -1.07351e-11 , 150 , 0
558 , -4.76264e-10 , -5.9479e-11 , 531.09 , -0.0312885 , 0.0428474 , 147.189 , 1
558 , -4.76264e-10 , -5.9479e-11 , 531.09 , -0.0197897 , -0.0492264 , 2.81079 , 2
558 , 995.899 , -7636.83 , -274.208 , -7.31359e-05 , -0.00182208 , -0.00106931 , 168
558 , -0.318079 , 0.413441 , 1973.05 , -0.0011231 , -0.000744799 , 0.00177687 , 791
559 , 0 , 0 , -300 , 1.32185e-10 , 1.72095e-10 , 150 , 0
559 , 7.32258e-10 , 9.53345e-10 , 530.947 , -0.0370634 , 0.027995 , 147.856 , 1
559 , 7.32258e-10 , 9.53345e-10 , 530.947 , 0.0366063 , -0.0285902 , 2.14386 , 2
559 , 213.88 , -44.9007 , 2635.86 , 0.000924733 , -0.00112907 , -0.000951189 , 277
560 , 0 , 0 , -300 , -1.14066e-10 , -1.03328e-10 , 150 , 0
560 , -6.35033e-10 , -5.75252e-10 , 535.089 , 0.0247798 , -0.0282438 , 148.605 , 1
560 , -6.35033e-10 , -5.75252e-10 , 535.089 , -0.0256643 , 0.0274426 , 1.39529 , 2
561 , 0 , 0 , -300 , -2.77165e-11 , 3.38265e-11 , 150 , 0
561 , -1.53151e-10 , 1.86912e-10 , 528.841 , 0.0221332 , -0.0451226 , 147.483 , 1
561 , -1.53151e-10 , 1.86912e-10 , 528.841 , 0.0398899 , -0.0305732 , 2.51687 , 2
562 , 0 , 0 , -300 , -1.35281e-11 , -1.57951e-10 , 150 , 0
562 , -7.48873e-11 , -8.7437e-10 , 530.354 , -0.011285 , -0.037005 , 148.52 , 1
562 , -7.48873e-11 , -8.7437e-10 , 530.354 , 0.00482808 , -0.0383851 , 1.48018 , 2
563 , 0 , 0 , -300 , 2.46551e-11 , -1.21787e-10 , 150 , 0
563 , 1.37124e-10 , -6.77344e-10 , 534.253 , -0.0371848 , 0.00562151 , 148.602 , 1
563 , 1.37124e-10 , -6.77344e-10 , 534.253 , 0.0320704 , 0.0196418 , 1.39785 , 2
563 , -0.184245 , 0.0243649 , 1266.16 , -0.000487509 , 0.0021987 , 0.00496102 , 15
564 , 0 , 0 , -300 , -1.00453e-10 , -5.97099e-11 , 150 , 0
564 , -5.58795e-10 , -3.32152e-10 , 534.414 , -0.033563 , -0.00579557 , 148.855 , 1
564 , -5.58795e-10 , -3.32152e-10 , 534.414 , -0.021129 , -0.0267138 , 1.14446 , 2
564 , -17.3659 , -21.6171 , 1467.22 , 0.001011 , 0.000330348 , 0.0012023 , 4
565 , 0 , 0 , -300 , -5.2204e-11 , -1.33708e-11 , 150 , 0
565 , -2.88304e-10 , -7.3842e-11 , 528.395 , 0.0165661 , -0.130107 , 130.428 , 1
565 , -2.88304e-10 , -7.3842e-11 , 528.395 , -0.048018 , 0.122051 , 19.5716 , 2
565 , -3597.86 , -430.636 , 1198.66 , -0.00182736 , 5.40081e-06 , -0.00184468 , 1605
565 , -1.86998 , 4.46301 , 1252.78 , -0.00481682 , 0.0114904 , 1.86733 , 3762
565 , -5699.36 , -2054.51 , 1696.76 , -0.00280073 , -0.00181474 , -0.00024454 , 3861
565 , -0.0152104 , 0.0376135 , 534.447 , -4.09561e-05 , 9.49114e-05 , 0.0152989 , 4331
565 , -0.00614775 , 0.0156021 , 530.883 , -0.0110527 , 0.0286827 , 4.58043 , 4334
566 , 0 , 0 , -300 , 2.41876e-10 , 9.06805e-11 , 150 , 0
566 , 1.33594e-09 , 5.00849e-10 , 528.484 , -0.0197429 , 0.0381791 , 148.168 , 1
566 , 1.33594e-09 , 5.00849e-10 , 528.484 , 0.0102223 , -0.0417484 , 1.83166 , 2
566 , -5.45083e-05 , 0.000105412 , 528.893 , 0.000327169 , 0.0022385 , 0.00500234 , 37
567 , 0 , 0 , -300 , 2.32381e-10 , 7.82538e-11 , 150 , 0
567 , 1.28245e-09 , 4.31864e-10 , 527.815 , -0.0355714 , 0.0168515 , 148.467 , 1
567 , 1.28245e-09 , 4.31864e-10 , 527.815 , -0.018132 , -0.0349361 , 1.53276 , 2
567 , -7.11271 , -16.9667 , 1252.54 , -0.00265152 , -0.00717335 , 0.302905 , 3
567 , -0.00160094 , 0.000765073 , 534.471 , 0.00132245 , 0.000265702 , 0.00178165 , 26
567 , -0.00125986 , 0.000596844 , 533.073 , -0.00050764 , -0.000926184 , 0.00109145 , 27
568 , 0 , 0 , -300 , -5.61933e-11 , 1.74037e-11 , 150 , 0
568 , -3.10539e-10 , 9.61775e-11 , 528.94 , 0.0215348 , -0.0248503 , 148.934 , 1
568 , -3.10539e-10 , 9.61775e-11 , 528.94 , 0.0318107 , 0.00832857 , 1.06615 , 2
568 , 33.4855 , 8.0911 , 1649.48 , 0.000114465 , 2.82945e-05 , 0.00390682 , 3
568 , -10580.6 , 2786.2 , -2025.75 , -0.00207316 , 0.00044368 , -0.000360716 , 42
569 , 0 , 0 , -300 , 6.5936e-11 , 5.00322e-11 , 150 , 0
569 , 3.65531e-10 , 2.77365e-10 , 531.558 , -0.0380224 , -0.015536 , 148.329 , 1
569 , 3.65531e-10 , 2.77365e-10 , 531.558 , -0.0251986 , -0.0324361 , 1.67073 , 2
570 , 0 , 0 , -300 , 1.07414e-10 , 1.44652e-10 , 150 , 0
570 , 5.94845e-10 , 8.01064e-10 , 530.679 , 0.0157093 , 0.0279258 , 148.988 , 1
570 , 5.94845e-10 , 8.01064e-10 , 530.679 , 0.0221905 , 0.023113 , 1.01186 , 2
570 , 0.0947579 , 0.0946111 , 534.925 , 0.00570028 , 0.00543414 , 0.255081 , 130
571 , 0 , 0 , -300 , -9.89345e-11 , -2.32493e-10 , 150 , 0
571 , -5.45815e-10 , -1.28265e-09 , 527.54 , 0.0156786 , 0.156972 , 118.596 , 1
571 , -5.45815e-10 , -1.28265e-09 , 527.54 , 0.102242 , 0.120136 , 31.4039 , 2
571 , -3894.23 , 2591.76 , 1729.41 , -0.00138866 , 0.000860566 , -3.2409e-07 , 1106
571 , 8270.05 , -9140.71 , -6716.37 , 0.00274712 , -0.00299719 , -0.00333178 , 1350
571 , 6640.88 , -1340.46 , -1767.01 , 0.00072963 , -8.78252e-05 , -0.00141644 , 4100
571 , 449.59 , -135.376 , 2443.5 , 0.00101191 , -0.000741415 , -0.000664117 , 4789
571 , 1094.01 , -4197.98 , -4704.47 , 0.000339828 , -0.000785548 , -0.00119128 , 6266
571 , 11505.4 , 13238.1 , -5937.89 , 0.000764946 , 0.00120232 , -0.000672118 , 8236
571 , 6107.01 , -19891.5 , -5360.27 , 2.93805e-05 , -0.00213469 , -0.00116891 , 8442
572 , 0 , 0 , -300 , -5.42827e-11 , -6.48827e-11 , 150 , 0
572 , -3.02277e-10 , -3.61304e-10 , 535.285 , -0.031752 , -0.0123431 , 148.855 , 1
572 , -3.02277e-10 , -3.61304e-10 , 535.285 , -0.00654483 , -0.0334321 , 1.14494 , 2
572 , -0.000767809 , -0.000332783 , 150.83 , 0.00143136 , -0.000513284 , 0.00226255 , 23
573 , 0 , 0 , -300 , -3.15969e-12 , 1.19009e-10 , 150 , 0
573 , -1.75178e-11 , 6.59804e-10 , 531.625 , -0.00418063 , 0.0431328 , 148.138 , 1
573 , -1.75178e-11 , 6.59804e-10 , 531.625 , 0.001886 , 0.0432939 , 1.86231 , 2
574 , 0 , 0 , -300 , -4.47567e-11 , -7.77437e-11 , 150 , 0
574 , -2.48179e-10 , -4.31093e-10 , 531.758 , 0.0754687 , 0.0199456 , 143.759 , 1
574 , -2.48179e-10 , -4.31093e-10 , 531.758 , -0.0206479 , 0.0752796 , 6.24078 , 2
575 , 0 , 0 , -300 , 5.27334e-12 , 5.81105e-12 , 150 , 0
575 , 2.91779e-11 , 3.21531e-11 , 529.963 , 0.069418 , -0.0337193 , 143.907 , 1
575 , 2.91779e-11 , 3.21531e-11 , 529.963 , -0.0402802 , 0.0658283 , 6.09322 , 2
575 , 2245.36 , 10572.2 , -2554.52 , 0.000278303 , 0.00137677 , -0.00029712 , 734
575 , -489.172 , 3563.12 , -3043.35 , -8.90422e-05 , 0.00193618 , -0.00260395 , 1041
575 , -932.907 , 3481.32 , -1300.39 , -0.000829155 , 0.00251253 , -0.00349832 , 1252
575 , -1.97009 , 3.08677 , 832.043 , -0.000225577 , 0.000469342 , 0.0399845 , 1645
576 , 0 , 0 , -300 , 7.33017e-11 , 2.34871e-10 , 150 , 0
576 , 4.07246e-10 , 1.30489e-09 , 533.363 , -0.0372499 , -0.00943243 , 148.54 , 1
576 , 4.07246e-10 , 1.30489e-09 , 533.363 , 0.0252725 , -0.0289452 , 1.46 , 2
576 , 16.8535 , -20.0448 , 1479.56 , 0.00500138 , -0.00619345 , 0.27301 , 4
576 , 9.95898 , -11.6107 , 1095.95 , 0.000126332 , -0.000150666 , 0.00711382 , 5
577 , 0 , 0 , -300 , 9.59189e-11 , 2.35109e-10 , 150 , 0
577 , 5.29633e-10 , 1.29819e-09 , 528.251 , 0.0368032 , 0.00365328 , 148.649 , 1
577 , 5.29633e-10 , 1.29819e-09 , 528.251 , -0.0237444 , 0.0283553 , 1.35145 , 2
578 , 0 , 0 , -300 , -3.83567e-11 , 1.41505e-11 , 150 , 0
578 , -2.12081e-10 , 7.82404e-11 , 529.376 , 0.0338044 , -0.00418347 , 148.855 , 1
578 , -2.12081e-10 , 7.82404e-11 , 529.376 , 0.028422 , -0.018773 , 1.14464 , 2
578 , 45.9293 , -35.2595 , 2322.13 , -0.000242783 , 0.00190775 , 0.00405032 , 3
579 , 0 , 0 , -300 , -1.54603e-12 , 4.63519e-11 , 150 , 0
579 , -8.58606e-12 , 2.5742e-10 , 533.041 , 0.0336207 , -0.0192634 , 148.515 , 1
579 , -8.58606e-12 , 2.5742e-10 , 533.041 , -0.0322624 , -0.0214609 , 1.48489 , 2
579 , -32.2345 , -21.6126 , 2045.24 , -0.000602836 , -0.000486667 , 0.0347329 , 3
579 , -44.1712 , 448.809 , 883.193 , -1.00799e-05 , 0.000321992 , -0.00163044 , 178
580 , 0 , 0 , -300 , 2.40847e-10 , -8.73704e-11 , 150 , 0
580 , 1.33348e-09 , -4.83738e-10 , 530.494 , -0.0342328 , 0.0168778 , 148.56 , 1
580 , 1.33348e-09 , -4.83738e-10 , 530.494 , -0.037092 , 0.00899619 , 1.44023 , 2
581 , 0 , 0 , -300 , 4.78538e-12 , 1.30072e-10 , 150 , 0
581 , 2.65571e-11 , 7.2185e-10 , 532.443 , 0.0246416 , -0.0245666 , 148.805 , 1
581 , 2.65571e-11 , 7.2185e-10 , 532.443 , -0.0263801 , -0.0226895 , 1.19488 , 2
581 , -4903.51 , -1162.62 , 106.206 , -0.00142311 , -0.000495019 , -0.000553884 , 316
581 , 0.000258751 , -0.000257963 , 534.005 , -0.00037784 , 0.000963308 , 0.00104837 , 413
582 , 0 , 0 , -300 , -2.0444e-10 , -9.71608e-11 , 150 , 0
582 , -1.13621e-09 , -5.39986e-10 , 533.648 , 0.131136 , -0.0358749 , 128.656 , 1
582 , -1.13621e-09 , -5.39986e-10 , 533.648 , 0.0549963 , 0.124335 , 21.3444 , 2
582 , -6326.64 , 13998.7 , -7533.63 , -0.00080604 , 0.00185178 , -0.00160606 , 2669
582 , -184.513 , 783.015 , 2777.26 , -0.000432897 , 0.00140512 , -4.57455e-05 , 2852
582 , 2068.53 , 5222.25 , 48.6172 , 0.000779491 , 0.00145223 , -0.000863605 , 3334
582 , 640 , -2189.01 , -15.8831 , 0.000524635 , -0.00156549 , -0.00322098 , 5158
582 , 3.60205 , 8.18788 , 1959.85 , 0.00485192 , 0.0115151 , 2.03929 , 5575
583 , 0 , 0 , -300 , 6.87464e-11 , -2.33825e-10 , 150 , 0
583 , 3.81779e-10 , -1.29853e-09 , 533.016 , -0.0242988 , -0.0225316 , 148.917 , 1
583 , 3.81779e-10 , -1.29853e-09 , 533.016 , 0.032627 , -0.00579498 , 1.08286 , 2
584 , 0 , 0 , -300 , 3.36494e-11 , 1.53596e-10 , 150 , 0
584 , 1.87321e-10 , 8.55048e-10 , 535.027 , 0.0297334 , -0.0249661 , 148.509 , 1
584 , 1.87321e-10 , 8.55048e-10 , 535.027 , -0.037448 , -0.0102482 , 1.49084 , 2
584 , -35.6726 , -7.4221 , 1960.15 , -0.000111144 , -1.78149e-05 , 0.00437646 , 4
585 , 0 , 0 , -300 , -5.13856e-11 , -8.93974e-11 , 150 , 0
585 , -2.85262e-10 , -4.96281e-10 , 532.71 , 0.0383948 , 0.0153073 , 148.308 , 1
585 , -2.85262e-10 , -4.96281e-10 , 532.71 , -0.00609754 , 0.0408814 , 1.69218 , 2
585 , -2.79101 , 22.7437 , 1467.26 , -1.76129e-05 , 0.000166309 , 0.00671612 , 3
585 , 0.000710843 , 0.0002834 , 535.456 , -0.000683773 , 0.000910026 , 0.00126812 , 27
