nEvent , x0 , y0 , Ax , Ay , err_x0 , err_y0 , err_Ax , err_Ay , chi2 
4926 , 3.27569 , 13.0939 , -0.00609551 , -0.022016 , 0.0877359 , 0.0742905 , 7.50241e-05 , 4.88708e-05 , 52.7923
4927 , 0.0814658 , 0.0861434 , -0.000155795 , -0.000155031 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00133908
4927 , 17.8626 , -7.28591 , -0.0294292 , 0.0154909 , 0.0691543 , 0.0737101 , 4.71686e-05 , 5.99397e-05 , 55.6565
4928 , 0.0273158 , -0.225349 , -7.66134e-05 , 0.000319988 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 1.03233
4928 , 13.047 , 11.3554 , -0.0240537 , -0.0203186 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 41.9763
4929 , -4.54625 , -6.25587 , 0.00856306 , 0.0118413 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 1.33635
4929 , -0.245235 , -0.0520192 , 0.000462691 , 8.34244e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0140778
4930 , 0.06002 , 0.121946 , -0.000129592 , -0.000227385 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0455701
4930 , -9.7128 , 9.40004 , 0.0183476 , -0.0170632 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 40.1271
4931 , 7.48728 , -1.7928 , -0.0142377 , 0.00355113 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 14.8532
4931 , -0.026197 , -0.218567 , -0.000141511 , 0.000364618 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 5.31327
4932 , 6.61676 , -0.464069 , -0.0121286 , 0.000993634 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 18.9448
4932 , 0.0620629 , 0.281457 , -0.000110688 , -0.00053831 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0208382
4933 , -5.88324 , -6.7796 , 0.011696 , 0.0124062 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 35.6497
4933 , -0.0283565 , 0.166441 , 3.93274e-05 , -0.000328315 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0148548
4934 , -4.09504 , 10.351 , 0.00817226 , -0.0188505 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 12.8124
4934 , -0.086525 , 0.178182 , 0.000172157 , -0.000324657 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0235756
4935 , 0.27887 , -7.29318 , -0.000872868 , 0.0133762 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 21.4486
4935 , 0.106249 , -0.241998 , -0.00019371 , 0.000456025 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00990317
4936 , 0.122657 , 0.028857 , -0.000230803 , -5.25919e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00734873
4936 , -7.96502 , -13.9252 , 0.0142637 , 0.0262503 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 2.007
4937 , -0.122678 , -0.0860512 , 0.000241775 , 0.00016819 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00922349
4937 , -1.09803 , -10.7429 , 0.0022986 , 0.0212396 , 0.0877359 , 0.0742905 , 7.50241e-05 , 4.88708e-05 , 14.544
4938 , -5.25213 , 1.97025 , 0.0101862 , -0.0038797 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 14.2066
4938 , 0.182133 , -0.230298 , -0.000362944 , 0.000440262 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0625951
4939 , 0.15091 , 0.225614 , -0.00027342 , -0.000403736 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.186679
4939 , 8.10078 , -0.893216 , -0.0152564 , 0.0015557 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 1.28902
4940 , -0.142992 , -0.212943 , 0.00025873 , 0.000380886 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0458684
4940 , 4.54193 , 7.38057 , -0.00840303 , -0.0133852 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 20.3441
4941 , 0.0830726 , -0.119133 , -0.000146961 , 0.000237086 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0555849
4941 , 6.54804 , -12.8019 , -0.0118391 , 0.0236922 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 20.2166
4942 , -0.129449 , -0.0976589 , 0.000234808 , 0.000192897 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0174695
4942 , 5.70362 , 10.1007 , -0.0104731 , -0.0190415 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 4.85585
4943 , -0.111137 , 0.11062 , 0.000210336 , -0.000222429 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0383625
4943 , 10.174 , -6.65975 , -0.0193146 , 0.0113115 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 18.4964
4944 , 8.39927 , 3.0126 , -0.0156695 , -0.00593351 , 0.0495879 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 3.54751
4944 , 0.0529877 , -0.210976 , -0.000106939 , 0.000392362 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0162347
4945 , -0.136192 , -0.0345476 , 0.000272578 , 5.37195e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0275851
4945 , -12.9346 , -5.03369 , 0.0250383 , 0.00912536 , 0.0890797 , 0.0747185 , 7.64409e-05 , 6.10824e-05 , 14.2322
4946 , -0.0471402 , -0.134871 , 1.31011e-05 , 0.000243678 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 1.09696
4946 , -10.3181 , 6.3847 , 0.0241228 , -0.00489213 , 0.069338 , 0.0744777 , 4.7222e-05 , 4.89175e-05 , 41.6084
4947 , -0.0747089 , 0.103638 , 0.00012685 , -0.000199636 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0154125
4947 , 1.7754 , 15.0793 , -0.00345813 , -0.0290388 , 0.103546 , 0.0498206 , 9.25183e-05 , 3.53758e-05 , 27.9667
4948 , -0.0935571 , 0.0206254 , 0.000186591 , -3.85306e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00361001
4948 , -3.83389 , 15.6314 , 0.00148053 , -0.0293803 , 0.0691324 , 0.0497795 , 4.71207e-05 , 3.52785e-05 , 34.1605
4949 , -0.0750254 , 0.113983 , 0.000134749 , -0.000200631 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.052258
4949 , 0.415088 , 16.8885 , -0.00184785 , -0.0311391 , 0.0890797 , 0.0747185 , 7.64409e-05 , 6.10824e-05 , 19.9016
4950 , 0.0636913 , 0.105226 , -0.000122119 , -0.000196527 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.019158
4950 , -11.7507 , -8.24246 , 0.0251116 , 0.0160567 , 0.0691348 , 0.0737294 , 4.71658e-05 , 5.99528e-05 , 5.11762
4951 , -0.137712 , -0.00985853 , 0.000236157 , 1.71973e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0755074
4951 , -13.5527 , -4.44896 , 0.0280714 , 0.00846642 , 0.0691543 , 0.0737101 , 4.71686e-05 , 5.99397e-05 , 48.7589
4953 , 0.156557 , 0.0569035 , -0.000294918 , -9.64657e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0333616
4953 , 11.5545 , -3.59362 , -0.0214181 , 0.00732231 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 19.2461
4954 , -0.0956178 , -0.0602914 , 0.000189766 , 0.000104705 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00641036
4954 , -17.153 , 3.48125 , 0.031066 , -0.00546884 , 0.0496417 , 0.0742692 , 3.63462e-05 , 4.8813e-05 , 32.9699
4955 , -0.16767 , 0.611724 , 0.000329104 , -0.000679102 , 0.0496059 , 0.0497436 , 3.63432e-05 , 3.57216e-05 , 59.352
4955 , -9.11464 , 0.0281549 , 0.0169497 , -0.000153779 , 0.103634 , 0.0498406 , 9.26617e-05 , 3.59548e-05 , 8.32362
4956 , -4.45697 , -4.35752 , 0.00837479 , 0.00819439 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 4.48911
4956 , -0.0722088 , 0.28078 , 0.00015042 , -0.000541526 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.017853
4957 , -0.151341 , 0.0742223 , 0.000277676 , -6.35863e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.955612
4957 , 1.70486 , 18.8314 , -0.00226657 , -0.0343895 , 0.103687 , 0.0773654 , 9.27347e-05 , 6.49822e-05 , 23.3474
4958 , -0.126286 , 0.0689601 , 0.000230192 , -0.000113997 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0264586
4958 , -1.32631 , -14.8772 , 0.00241933 , 0.0279493 , 0.0890797 , 0.0747185 , 7.64409e-05 , 6.10824e-05 , 25.2348
4959 , 7.65633 , 3.87517 , -0.014607 , -0.00686597 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 5.44622
4959 , 0.237647 , -0.00698549 , -0.000444227 , 9.75024e-06 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00337552
4960 , 0.100609 , 0.103247 , -0.000191213 , -0.000193084 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0108074
4960 , 12.9155 , -3.96037 , -0.0244046 , 0.00791568 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 19.2209
4961 , 0.103559 , 0.0452996 , -0.000193762 , -9.28386e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.000809028
4961 , -15.129 , 1.32464 , 0.0283812 , -0.00283482 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 24.4172
4962 , -10.6563 , 6.64135 , 0.0199052 , -0.0130649 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 20.0035
4962 , 0.162436 , -0.0183482 , -0.00029506 , 3.42572e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0147927
4963 , 0.0495198 , -0.121268 , -0.000100672 , 0.000207473 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0305007
4963 , 13.3343 , 9.89974 , -0.0252101 , -0.0190633 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 39.0484
4964 , 2.12179 , -8.71332 , -0.00364825 , 0.016533 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 8.17403
4964 , -0.125253 , 0.168412 , 0.000229951 , -0.000315785 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0101036
4965 , 3.93651 , 5.12201 , -0.00720587 , -0.00988431 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 4.10257
4965 , 0.0862319 , -0.266681 , -0.000153385 , 0.000507075 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00505457
4966 , -12.6822 , -5.63513 , 0.0240371 , 0.0111221 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 19.4266
4966 , -0.150484 , 0.0698382 , 0.00025958 , -0.000128145 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0528704
4967 , -4.97494 , 8.96463 , 0.00928674 , -0.0168388 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 3.38487
4967 , 0.032619 , 0.176025 , -5.27659e-05 , -0.000334416 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0130042
4969 , 12.359 , 4.07827 , -0.0243119 , -0.00718842 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 5.96227
4969 , 0.103179 , -0.0807612 , -0.000201715 , 0.000157494 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00251445
4970 , 0.0906617 , -0.118713 , -0.000165223 , 0.000226956 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0118349
4970 , 12.5171 , 1.98404 , -0.0238843 , -0.0047186 , 0.0877359 , 0.0742905 , 7.50241e-05 , 4.88708e-05 , 19.1636
4971 , 10.609 , -7.05158 , -0.0202686 , 0.0133325 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 33.9989
4971 , -0.0950091 , -0.102493 , 0.00018057 , 0.000185011 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00688394
4972 , 4.47968 , 2.33706 , -0.00822354 , -0.00425829 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 11.073
4972 , -0.131536 , 0.358415 , 0.00025706 , -0.000681796 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00388487
4973 , 7.20394 , -6.25452 , -0.0130265 , 0.011733 , 0.0500203 , 0.0504551 , 3.63537e-05 , 3.53707e-05 , 12.0863
4973 , -0.00445547 , 0.233774 , 7.86927e-06 , -0.000442991 , 0.0500203 , 0.0504551 , 3.63537e-05 , 3.53707e-05 , 0.00368868
4974 , 0.180303 , 0.0373211 , -0.000340961 , -7.49006e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00266104
4974 , -2.60326 , -9.7617 , 0.00534256 , 0.0187269 , 0.103687 , 0.0773654 , 9.27347e-05 , 6.49822e-05 , 20.3909
4975 , -8.00902 , 3.40216 , 0.015344 , -0.0061411 , 0.0469128 , 0.050389 , 3.35498e-05 , 3.622e-05 , 18.5036
4975 , 0.195209 , -0.0891945 , -0.000374027 , 0.000176859 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0181147
4976 , 0.0170489 , 0.151498 , -4.14541e-05 , -0.000287828 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0134891
4976 , 11.0962 , 4.27833 , -0.0210775 , -0.00668934 , 0.0496417 , 0.0742692 , 3.63462e-05 , 4.8813e-05 , 8.90074
4977 , 0.34686 , 0.148995 , -0.000551933 , -0.000288745 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 12.6411
4977 , -4.44022 , 4.02061 , 0.0085518 , -0.00756278 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 2.0625
4978 , -0.112875 , -0.0613785 , 0.000200926 , 0.00011785 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0393065
4978 , -16.318 , -5.58561 , 0.0282161 , 0.0112151 , 0.0691543 , 0.0737101 , 4.71686e-05 , 5.99397e-05 , 41.4904
4979 , 5.70088 , 8.12239 , -0.0109045 , -0.015378 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 12.1871
4979 , 0.00955079 , 0.200137 , -2.24661e-05 , -0.000374326 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0016419
4980 , 0.00287202 , -0.174885 , -2.13474e-05 , 0.00031953 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.023723
4980 , 4.1569 , -10.1552 , -0.00754112 , 0.0192891 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 20.5119
4981 , -7.02543 , 6.54602 , 0.0129455 , -0.0123938 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 10.6355
4981 , 0.00608143 , 0.19618 , 1.08414e-06 , -0.00037351 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0104828
4982 , 2.60994 , -4.37275 , -0.00495978 , 0.00853032 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 31.3692
4982 , 0.278817 , -0.219389 , -0.000515784 , 0.000419556 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0213943
4983 , -0.202117 , 0.0507098 , 0.000375724 , -9.98856e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00486573
4983 , -7.64643 , 5.43391 , 0.0139971 , -0.0104219 , 0.0880118 , 0.0497522 , 7.52903e-05 , 3.53245e-05 , 13.1658
4984 , 0.108844 , -0.048965 , -0.000214173 , 8.21821e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0247929
4984 , 11.4925 , -10.6027 , -0.0224392 , 0.0171833 , 0.0496417 , 0.0742692 , 3.63462e-05 , 4.8813e-05 , 73.1896
4985 , 1.99809 , 8.90808 , -0.00381031 , -0.0166643 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 27.0423
4985 , -0.129061 , 0.170756 , 0.000229447 , -0.000313684 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00622678
4986 , -1.7759 , -10.9126 , 0.00339629 , 0.020727 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 5.09466
4986 , -0.199034 , 0.048985 , 0.000355022 , -8.90265e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0600611
4987 , 0.124116 , 0.140604 , -0.000232999 , -0.000193434 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.619914
4987 , 13.365 , 1.11452 , -0.0249533 , -0.00135428 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 12.5727
4988 , -8.16154 , -0.703452 , 0.0151476 , 0.00100787 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 16.3899
4988 , 0.200328 , 0.0354348 , -0.000393972 , 0.000126994 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 10.3418
4989 , 0.0220832 , -0.134377 , -4.09343e-05 , 0.000250148 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.011564
4989 , 10.9417 , -10.8795 , -0.0200218 , 0.0198109 , 0.107367 , 0.0774562 , 9.77885e-05 , 6.55033e-05 , 16.4657
4990 , 0.194168 , 0.0225381 , -0.000345702 , -5.52366e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0683415
4990 , 2.31551 , -11.852 , -0.00430774 , 0.0216775 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 3.98538
4991 , 4.95944 , 2.32263 , -0.00924017 , -0.00432891 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 1.3854
4991 , -0.342596 , 0.0428768 , 0.000654238 , -8.78649e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00991168
4992 , 0.0951613 , 0.144913 , -0.000163326 , -0.000278795 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0333635
4992 , -8.53414 , -5.88315 , 0.0158893 , 0.0124592 , 0.0883693 , 0.0743351 , 7.5574e-05 , 4.89139e-05 , 29.9123
4993 , 0.130112 , 0.0112707 , -0.000239892 , -2.96536e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0128828
4993 , 14.4707 , 11.0026 , -0.0262213 , -0.0182732 , 0.0877359 , 0.0742905 , 7.50241e-05 , 4.88708e-05 , 76.1406
4994 , -0.156883 , 0.00744535 , 0.000293005 , -6.91592e-06 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.010365
4994 , -7.756 , -8.5268 , 0.0150024 , 0.0163745 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 6.85633
4995 , 0.100364 , -0.0647573 , -0.000190986 , 0.000128675 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0102727
4995 , -14.4735 , -3.09139 , 0.0272967 , 0.00620646 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 30.9113
4996 , 0.0735886 , 0.109516 , -0.000124717 , -0.000219894 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0511166
4996 , 8.99921 , -12.6384 , -0.017074 , 0.0234925 , 0.0500207 , 0.0555165 , 3.63614e-05 , 3.70544e-05 , 38.8505
4997 , 4.94624 , 1.37001 , -0.00915546 , -0.00260517 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.552659
4997 , 0.0715706 , 0.359622 , -0.000138352 , -0.000683894 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00675577
4998 , 0.0169204 , -0.153684 , -2.18066e-05 , 0.000278105 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0259422
4998 , 6.36562 , -11.5918 , -0.0125816 , 0.0211686 , 0.0890797 , 0.0747185 , 7.64409e-05 , 6.10824e-05 , 4.24887
5000 , -9.29243 , 1.18839 , 0.0177174 , -0.00160609 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 35.3602
5000 , 0.150132 , 0.124318 , -0.000281897 , -0.000239538 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00121091
5001 , -8.7037 , -5.97368 , 0.0165629 , 0.010927 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 24.0492
5001 , -0.0194843 , -0.183145 , 4.50088e-05 , 0.000340664 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00911744
5002 , -0.00827837 , 0.140482 , 1.95022e-05 , -0.000276751 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0141634
5002 , 5.49532 , 9.61078 , -0.00997753 , -0.0182754 , 0.0890797 , 0.0747185 , 7.64409e-05 , 6.10824e-05 , 6.35322
5003 , 0.0321149 , -0.104188 , -5.35019e-05 , 0.000193067 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00690311
5003 , -11.9971 , -13.1601 , 0.0234477 , 0.0203732 , 0.103896 , 0.07557 , 9.30246e-05 , 4.91444e-05 , 33.0938
5004 , 0.0300218 , 0.200461 , -6.96197e-05 , -0.000381259 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0166236
5004 , -9.29377 , -2.46895 , 0.0170725 , 0.00420149 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 11.7852
5005 , -0.144423 , -0.0113274 , 0.000259577 , 2.73366e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0150139
5005 , -15.0544 , -1.31374 , 0.0283955 , 0.00247404 , 0.0472326 , 0.0555153 , 3.94539e-05 , 3.94867e-05 , 17.7016
5006 , 0.660593 , -4.77665 , -0.00121974 , 0.00903362 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.757784
5006 , 0.116717 , -0.366458 , -0.000221888 , 0.000689819 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0078851
5007 , -5.83211 , 12.548 , 0.0107848 , -0.0232992 , 0.0496622 , 0.0505321 , 3.63713e-05 , 3.57598e-05 , 17.9455
5007 , -0.150307 , -0.0298374 , 0.000278122 , 5.81451e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0134171
5008 , -0.075114 , -0.169511 , 0.000124768 , 0.000302675 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0215422
5008 , 11.512 , -2.57403 , -0.02149 , 0.00330955 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 46.978
5009 , -0.510954 , 0.0550885 , 0.00123729 , -0.000114494 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 27.7287
5009 , -1.32914 , 2.45545 , 0.0021971 , -0.00456894 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 23.4674
5010 , 8.55621 , -13.976 , -0.0163161 , 0.0263346 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 97.1333
5010 , 0.0394791 , -0.12712 , -8.9353e-05 , 0.000227747 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0994195
5011 , 7.45068 , -2.01305 , -0.0136319 , 0.00406921 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 47.8983
5011 , -0.0515432 , 0.225847 , 0.000105879 , -0.000434545 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00871604
5012 , 0.167318 , -0.325387 , -0.000306372 , 0.000340728 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 17.0007
5012 , 9.8744 , 0.408419 , -0.0184157 , -0.000540802 , 0.0876967 , 0.0497755 , 7.50093e-05 , 3.53519e-05 , 30.5302
5013 , -2.15632 , -6.8604 , 0.00364671 , 0.0127953 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 20.0045
5013 , 0.238071 , -0.137945 , -0.000456992 , 0.000264279 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0146239
5014 , 12.6404 , -6.03709 , -0.0229055 , 0.0116062 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 14.6708
5014 , -0.158767 , 0.0250589 , 0.000293124 , -4.86452e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00469935
5015 , -0.226321 , 0.267941 , 0.000443086 , -0.00050367 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0315797
5015 , 2.90159 , 6.15028 , -0.0057642 , -0.00981473 , 0.0496417 , 0.0742692 , 3.63462e-05 , 4.8813e-05 , 2.48049
5016 , -10.6346 , -8.51311 , 0.0198175 , 0.0160199 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 30.947
5016 , -0.034463 , -0.139221 , 5.9768e-05 , 0.000268015 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0102636
5017 , -5.44491 , -6.4831 , 0.0105135 , 0.0120192 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 8.13707
5017 , 0.0696021 , -0.213873 , -0.000135593 , 0.000399316 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00175278
5018 , 0.144568 , 0.141903 , -0.000272314 , -0.000262651 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00202912
5018 , -9.14819 , 1.28713 , 0.0172766 , -0.00249797 , 0.0890649 , 0.074718 , 7.64384e-05 , 6.10824e-05 , 6.481
5019 , 0.0920611 , -0.0693628 , -0.000179531 , 0.000126803 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0023315
5019 , -10.02 , 15.9644 , 0.022554 , -0.0264298 , 0.0694116 , 0.0744437 , 4.72744e-05 , 4.89054e-05 , 37.583
