nEvent , x0 , y0 , Ax , Ay , err_x0 , err_y0 , err_Ax , err_Ay , chi2 
529 , 0.0453438 , -0.161889 , -6.99244e-05 , 0.000310262 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0386161
529 , -12.5652 , -8.36225 , 0.0233582 , 0.00908941 , 0.0893776 , 0.0795337 , 7.76935e-05 , 5.09108e-05 , 11.0334
530 , 0.00277923 , -0.129047 , -5.04727e-06 , 0.00024068 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0026093
530 , -5.71597 , -14.1282 , 0.0110024 , 0.0263547 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 7.05919
531 , 0.109274 , -0.0212722 , -0.00020523 , 4.30487e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0141501
531 , -13.5156 , -4.53611 , 0.0262589 , 0.00794368 , 0.0497594 , 0.0736802 , 3.59696e-05 , 5.99272e-05 , 19.2651
532 , -0.125119 , 0.0232591 , 0.00025501 , -3.2833e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0451871
532 , 4.70232 , -11.6431 , -0.00794201 , 0.0213737 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 17.3898
533 , 1.21637 , 14.1533 , -0.00141043 , -0.0263089 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 35.1812
533 , 0.0410775 , -0.126318 , -6.83258e-05 , 0.000236327 , 0.0529015 , 0.0497572 , 3.73662e-05 , 3.52751e-05 , 0.0104186
534 , -0.100628 , -0.00638638 , 0.000201397 , 1.216e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0138489
534 , -15.2622 , 0.420727 , 0.0301804 , -0.00103615 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 70.9843
535 , -0.136375 , 0.0880977 , 0.000270991 , -0.000167279 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0241669
535 , 10.6625 , -21.7321 , -0.0102547 , 0.0295957 , 0.069338 , 0.0744777 , 4.7222e-05 , 4.89175e-05 , 9.08656
536 , -0.46597 , 3.38286 , 0.000974216 , -0.00633745 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 1.37122
536 , 0.359849 , -0.41856 , -0.000694554 , 0.000773111 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0280217
537 , -3.19201 , -6.3861 , 0.00462716 , 0.0128396 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 95.8072
537 , -2.49131 , -6.71128 , 0.0040599 , 0.0125815 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 62.3954
537 , 0.275221 , -0.0544314 , -0.000503316 , 9.34772e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.045182
538 , 0.113777 , -0.0692013 , -0.00020062 , 0.000148756 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0414325
538 , -15.5152 , -4.03509 , 0.0284878 , 0.00958567 , 0.103896 , 0.07557 , 9.30247e-05 , 4.91444e-05 , 13.1976
540 , -3.56827 , -0.717562 , 0.00679934 , 0.0013219 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.364382
540 , -0.475756 , 0.184864 , 0.000891354 , -0.000340328 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0213229
541 , 0.143168 , 0.0706668 , -0.000256855 , -0.000131481 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0147389
541 , 11.3598 , -3.84973 , -0.0214674 , 0.00732259 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 17.5916
542 , -6.3934 , 10.6087 , 0.0120611 , -0.019617 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 31.739
542 , 0.123221 , 0.0992251 , -0.000227351 , -0.000190037 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00148661
543 , 0.0341537 , 0.105165 , -8.35247e-05 , -0.0002036 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0369686
543 , 13.5416 , -5.81443 , -0.0278011 , 0.00316882 , 0.0701085 , 0.0743649 , 4.77462e-05 , 4.88077e-05 , 33.2905
544 , 0.144841 , -0.00049213 , -0.000273264 , 6.59714e-06 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0155925
544 , -11.9146 , -5.68334 , 0.0224822 , 0.0100692 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 8.34776
545 , -8.25556e-05 , -0.172964 , 3.10383e-06 , 0.000320025 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0010797
545 , 10.6243 , -1.39421 , -0.0199715 , 0.00288493 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 23.0854
546 , -0.0862132 , 0.0789996 , 0.000180199 , -0.000144843 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0623882
546 , 10.4292 , -8.75342 , -0.0198515 , 0.0177143 , 0.0496125 , 0.0539501 , 3.63405e-05 , 3.67165e-05 , 47.7556
547 , 0.12414 , -0.132097 , -0.000223446 , 0.000244223 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0163863
547 , -4.84808 , -10.0784 , 0.00880367 , 0.0188373 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 33.7771
548 , 0.0760421 , -0.212963 , -0.000146277 , 0.000401345 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00359843
548 , -8.04196 , -2.59549 , 0.0150022 , 0.00495139 , 0.0876968 , 0.0497756 , 7.50094e-05 , 3.5352e-05 , 8.56477
549 , -6.77868 , 8.56002 , 0.0133922 , -0.0164347 , 0.0492802 , 0.0497132 , 3.62624e-05 , 3.52745e-05 , 34.3769
549 , -0.136473 , -0.134611 , 0.00024244 , 0.000273357 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0364372
550 , -8.03316 , -5.05005 , 0.0147332 , 0.00943126 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 3.78529
550 , -0.179294 , 0.134764 , 0.000338324 , -0.000251514 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00699552
551 , 0.0984446 , -0.0899918 , -0.000195169 , 0.000174521 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0108796
551 , 14.3686 , -6.04537 , -0.0243222 , 0.0111127 , 0.0719023 , 0.0555195 , 4.80758e-05 , 3.70546e-05 , 28.1429
552 , -12.0036 , 3.77509 , 0.0226732 , -0.00691061 , 0.0488772 , 0.0499359 , 3.57942e-05 , 3.55449e-05 , 45.5116
552 , -0.0213701 , 0.151144 , 2.76306e-05 , -0.000275888 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0417082
553 , -6.90592 , -6.63869 , 0.0125535 , 0.0123329 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 43.5679
553 , -0.108464 , -0.150527 , 0.000179646 , 0.000305453 , 0.0496055 , 0.0497411 , 3.66178e-05 , 3.53792e-05 , 0.0367094
554 , 0.00300315 , 0.140614 , -4.81637e-06 , -0.000255736 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00724286
554 , -0.114601 , 15.6586 , 0.00128624 , -0.0282866 , 0.0890797 , 0.0747185 , 7.64409e-05 , 6.10824e-05 , 48.4005
555 , -0.141007 , 0.050923 , 0.000266589 , -8.73721e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0134224
555 , -2.21648 , -14.0503 , 0.00448381 , 0.0256702 , 0.0877889 , 0.0539659 , 7.50798e-05 , 3.67808e-05 , 51.562
556 , -0.0135903 , -0.174447 , 2.52164e-05 , 0.000324678 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00272984
556 , 3.26797 , 10.0425 , -0.00600879 , -0.0189732 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 4.52678
557 , -0.0414234 , -0.165757 , 8.02286e-05 , 0.000313306 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00936192
557 , 10.6588 , 4.31734 , -0.0204133 , -0.00771264 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 39.6871
558 , 3.69118 , 8.73631 , -0.0065971 , -0.0166868 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 7.95554
558 , 0.116133 , -0.12106 , -0.000221204 , 0.00025972 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.388157
559 , 0.141543 , -0.118827 , -0.00026101 , 0.000204569 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0333815
559 , -8.93194 , 5.96517 , 0.0166146 , -0.0122462 , 0.0876968 , 0.0497772 , 7.50093e-05 , 3.5353e-05 , 54.5119
560 , -0.0864292 , 0.113397 , 0.00016009 , -0.000202159 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00395389
560 , 12.771 , -11.2516 , -0.0209437 , 0.0207339 , 0.0691324 , 0.0497795 , 4.71208e-05 , 3.52785e-05 , 67.3578
561 , -0.0833941 , 0.172682 , 0.000151978 , -0.000330953 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00820758
561 , -8.99632 , 7.60271 , 0.016424 , -0.0137985 , 0.0890797 , 0.0747185 , 7.64409e-05 , 6.10824e-05 , 19.103
562 , 0.0504278 , 0.129057 , -9.46625e-05 , -0.000243625 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00214838
562 , -1.49921 , 16.8716 , 0.00349651 , -0.0288953 , 0.0496417 , 0.0742692 , 3.63462e-05 , 4.8813e-05 , 30.0682
563 , 0.127533 , -0.00344337 , -0.000245721 , 1.94721e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0375085
563 , -14.5442 , -6.55536 , 0.0251371 , 0.0126127 , 0.0691543 , 0.0737101 , 4.71686e-05 , 5.99397e-05 , 79.6894
564 , 0.115593 , 0.0320857 , -0.000217405 , -5.21497e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00413767
564 , 9.76584 , 12.1028 , -0.018388 , -0.0229668 , 0.0890797 , 0.0747185 , 7.64409e-05 , 6.10824e-05 , 36.7353
565 , 1.51996 , -3.39299 , -0.00272383 , 0.00628878 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 10.1846
565 , -0.0465452 , 0.5481 , 0.000106615 , -0.00102961 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0186046
566 , 0.110416 , -0.0959449 , -0.000188357 , 0.000194551 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00383646
566 , -3.4913 , 9.55244 , 0.00655489 , -0.0186574 , 0.089331 , 0.0555884 , 7.764e-05 , 3.70606e-05 , 14.9375
567 , 0.140771 , -0.0445566 , -0.000257814 , 0.000101404 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0755875
567 , 4.46915 , 12.6043 , -0.00923236 , -0.0235878 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 25.8332
568 , -0.0913157 , 0.0816184 , 0.000164687 , -0.000166281 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0259235
568 , -15.9548 , -3.54045 , 0.0299699 , 0.00705442 , 0.0496125 , 0.0539501 , 3.63405e-05 , 3.67165e-05 , 31.4588
569 , 0.132527 , 0.0553015 , -0.000249307 , -0.000106641 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00450253
569 , 7.70347 , 13.7375 , -0.0147492 , -0.0231301 , 0.0877359 , 0.0742905 , 7.50241e-05 , 4.88708e-05 , 14.1644
570 , -0.0545905 , -0.125812 , 8.80934e-05 , 0.00022376 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0510117
570 , -1.72839 , -7.41534 , 0.0128067 , 0.0186528 , 0.069338 , 0.0744777 , 4.7222e-05 , 4.89175e-05 , 20.142
571 , -1.64197 , -2.0344 , 0.00316904 , 0.00388 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.120628
571 , -0.064924 , -0.674903 , 0.000135804 , 0.00131696 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0907771
572 , 0.11925 , 0.0459665 , -0.000216987 , -8.44418e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0104109
572 , 2.29846 , 18.9088 , -0.00490543 , -0.0322826 , 0.0496417 , 0.0742692 , 3.63462e-05 , 4.8813e-05 , 22.1846
573 , -0.552639 , -0.18565 , 0.000487183 , 0.000327464 , 0.0512892 , 0.0495487 , 3.78005e-05 , 3.53244e-05 , 61.8877
573 , -0.125627 , -12.6845 , 0.000720747 , 0.0240127 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 5.4194
574 , 2.48645 , -6.58295 , -0.00425385 , 0.0121549 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 12.6144
574 , -0.285972 , -0.0718932 , 0.000539853 , 0.000139208 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0181548
575 , 2.30408 , -6.67514 , -0.00519984 , 0.0116985 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 8.44708
575 , -0.259638 , 0.115889 , 0.000483729 , -0.000224364 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0405624
576 , 0.138043 , 0.0399401 , -0.000265527 , -6.61704e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.020051
576 , -9.74008 , 12.1106 , 0.0179631 , -0.0217177 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 28.149
577 , -0.145431 , -0.00234158 , 0.000274734 , 9.32272e-06 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00556828
577 , 9.89721 , -10.7536 , -0.018459 , 0.0209596 , 0.0874843 , 0.0503138 , 7.4807e-05 , 3.57844e-05 , 12.03
578 , -0.129031 , 0.0229254 , 0.00023599 , -3.83019e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0105167
578 , -15.1584 , 9.92508 , 0.0267435 , -0.0189662 , 0.0890797 , 0.0747185 , 7.64409e-05 , 6.10824e-05 , 8.83575
579 , -0.109547 , 0.069398 , 0.000197356 , -0.000130664 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0132154
579 , 12.2744 , 7.59817 , -0.022711 , -0.0140462 , 0.0860957 , 0.0751035 , 7.44424e-05 , 6.13865e-05 , 5.22632
581 , -0.0886554 , 0.0684715 , 0.000159662 , -0.000149239 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0364783
581 , 12.9056 , 12.0999 , -0.0237501 , -0.0216749 , 0.103777 , 0.0425728 , 9.25277e-05 , 2.84659e-05 , 40.2748
582 , -1.30397 , -3.01385 , 0.00250703 , 0.00571397 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.541854
582 , -0.532226 , 0.153373 , 0.00100395 , -0.000281475 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0131669
583 , 0.079824 , 0.0879723 , -0.000155456 , -0.000162571 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0014625
583 , -17.1595 , 1.86858 , 0.0314984 , -0.00392897 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 14.7908
584 , -0.108215 , 0.0860554 , 0.00020211 , -0.000165044 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.000852188
584 , 13.4032 , 2.25608 , -0.0250189 , -0.00518872 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 10.5207
585 , -0.134287 , -0.0275905 , 0.000253712 , 7.02593e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0883552
585 , 1.6573 , -12.6188 , -0.0030794 , 0.0240914 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 4.35343
587 , 0.135113 , -0.048464 , -0.00022053 , 0.000101008 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.338088
587 , -2.46082 , -17.9268 , 0.00465108 , 0.0320656 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 82.2687
588 , 0.052718 , -0.0899613 , -7.88003e-05 , 0.000198182 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0704907
588 , 18.229 , -6.43475 , -0.0308883 , 0.00961688 , 0.0693379 , 0.0744777 , 4.7222e-05 , 4.89175e-05 , 46.9697
589 , 3.13226 , 4.93656 , -0.0056833 , -0.0093825 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 10.7902
589 , -0.260503 , 0.185792 , 0.000491748 , -0.000333871 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0756186
590 , -5.23652 , 8.04176 , 0.0096269 , -0.015835 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 59.6369
590 , -0.194203 , 0.0226877 , 0.000366992 , -4.71809e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00904301
591 , -0.0591058 , -0.0890834 , 0.000103314 , 0.000180733 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0663974
591 , 4.10761 , 15.0128 , -0.00790107 , -0.0283368 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 19.4009
592 , 0.130764 , -0.0655555 , -0.000270095 , 0.000121377 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.075669
592 , -5.49163 , -9.6753 , 0.0107175 , 0.0186734 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 42.462
593 , 8.95937 , -4.46099 , -0.0166497 , 0.00851777 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 28.4403
593 , 0.119808 , -0.144215 , -0.000217621 , 0.000277113 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0076958
594 , -6.60081 , -7.6991 , 0.0126124 , 0.0142799 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 8.45938
594 , -0.157668 , 0.126007 , 0.000277956 , -0.000244023 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0407992
595 , 0.149507 , -0.0843073 , -0.00027655 , 0.000160327 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00483986
595 , -2.92156 , 14.1754 , 0.00691141 , -0.0263469 , 0.0691543 , 0.0737102 , 4.71686e-05 , 5.99397e-05 , 26.1409
596 , 0.0413819 , -0.140162 , -7.5782e-05 , 0.000282434 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0536823
596 , 11.6336 , -2.2227 , -0.0220717 , 0.00363278 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 0.726541
597 , -0.0563226 , 0.159398 , 0.000112911 , -0.000297165 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00130391
597 , 1.82615 , -10.3495 , -0.0029702 , 0.0197008 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 15.3183
598 , 0.120586 , -0.0777643 , -0.000224346 , 0.0001497 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00418916
598 , 0.378158 , 13.471 , -0.000943414 , -0.0251722 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 7.04686
599 , 0.0508889 , 0.1422 , -9.64492e-05 , -0.00025152 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.01406
599 , 12.2706 , 8.44085 , -0.0225874 , -0.0166334 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 51.5535
600 , -0.0391089 , -0.0471247 , 0.000160565 , -2.16101e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 3.21119
600 , -6.01552 , 12.3646 , 0.0125481 , -0.0240806 , 0.0903838 , 0.0747173 , 7.75216e-05 , 6.11444e-05 , 1.80292
601 , 0.0473462 , -0.129494 , -9.29868e-05 , 0.000231841 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.025375
601 , 11.1968 , -9.65162 , -0.0211328 , 0.0213349 , 0.103896 , 0.07557 , 9.30247e-05 , 4.91444e-05 , 23.8261
602 , -10.0972 , 1.30134 , 0.0190627 , -0.00236747 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 1.53753
602 , 0.0754404 , 0.156448 , -0.000131515 , -0.000301824 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0226193
603 , 0.222015 , -0.00867992 , -0.000418726 , 1.33428e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.000640455
603 , 8.82503 , 2.23723 , -0.0161288 , -0.00453437 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 51.1811
604 , 0.124097 , 0.0488398 , -0.000227456 , -8.46222e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00759876
604 , 9.65277 , 12.3064 , -0.0173093 , -0.0230341 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 6.14068
605 , 0.0554951 , -0.130757 , -8.99366e-05 , 0.000241777 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0130879
605 , -6.26028 , -14.9318 , 0.0104486 , 0.0272516 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 13.4151
606 , -7.32836 , 2.40609 , 0.013731 , -0.00441965 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 2.52357
606 , -0.29614 , -0.153744 , 0.000482314 , 0.000262876 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.312444
607 , 1.24095 , -5.08446 , -0.00249729 , 0.00932913 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 4.95125
607 , 0.400328 , -0.025145 , -0.000741963 , 3.65636e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0259537
608 , 0.0691445 , -0.0905575 , -0.000140098 , 0.000165845 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0112628
608 , -8.46438 , -13.3015 , 0.0182453 , 0.0235498 , 0.0692064 , 0.0540237 , 4.71649e-05 , 3.67442e-05 , 84.2727
609 , 0.0915566 , -0.118529 , -0.000170714 , 0.000237383 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0227719
609 , -10.5298 , -3.08696 , 0.0203476 , 0.00614454 , 0.0876967 , 0.0497756 , 7.50093e-05 , 3.5352e-05 , 4.06773
610 , 0.132755 , -0.00647349 , 0.000126635 , -1.09205e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 36.9203
610 , -0.80007 , -11.6475 , 0.00127012 , 0.0220764 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 64.5633
611 , 0.0518105 , 0.136215 , -9.86264e-05 , -0.000257027 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0023588
611 , 6.35024 , -11.9723 , -0.0124563 , 0.0229343 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 3.63431
612 , 0.0629317 , 0.137596 , -0.00010356 , -0.000264397 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0496093
612 , -8.55609 , 9.28581 , 0.0166685 , -0.0162262 , 0.0877359 , 0.0742905 , 7.50241e-05 , 4.88708e-05 , 72.5411
613 , -0.0794072 , 0.0595724 , 0.000153288 , -0.00013803 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0733935
613 , 4.99568 , -13.8618 , -0.00942008 , 0.0258019 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 48.8377
614 , -0.169291 , 0.0556774 , 0.000315319 , -0.000103901 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00138337
614 , 9.72901 , 5.90629 , -0.0179544 , -0.0113395 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 3.18935
615 , 1.78274 , 5.79221 , -0.00321752 , -0.0109538 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 3.02957
615 , 0.161853 , -0.249345 , -0.00031307 , 0.00047077 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0191868
616 , 0.162612 , 0.00536339 , -0.000299624 , 1.19597e-06 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0208076
616 , -9.51393 , 12.6409 , 0.017048 , -0.0208619 , 0.103896 , 0.07557 , 9.30247e-05 , 4.91444e-05 , 19.1207
617 , -0.0301981 , -0.156485 , 5.22723e-05 , 0.000282958 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0096709
617 , 11.7822 , -13.0151 , -0.0218482 , 0.0236079 , 0.0500233 , 0.0737043 , 3.64046e-05 , 6.02962e-05 , 32.3584
618 , 0.0448086 , -0.0994666 , -9.39778e-05 , 0.000187982 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0124994
618 , -5.4989 , -13.1981 , 0.0112537 , 0.0266176 , 0.0512608 , 0.0727838 , 3.74135e-05 , 4.8133e-05 , 81.4591
619 , -0.128793 , -0.0225644 , 0.000244632 , 4.50159e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.00412419
619 , -8.44805 , -11.9419 , 0.0163158 , 0.0225809 , 0.0890797 , 0.0747186 , 7.64409e-05 , 6.10824e-05 , 57.8275
620 , 0.134726 , -0.0407423 , -0.000251381 , 8.78998e-05 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0070353
620 , 6.61422 , 10.1081 , -0.0122973 , -0.019476 , 0.0496332 , 0.073684 , 3.64021e-05 , 5.99248e-05 , 2.3661
621 , 0.0473485 , 0.124431 , -0.000103734 , -0.000241835 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.0340832
621 , 6.09102 , -11.9725 , -0.0114339 , 0.022703 , 0.103538 , 0.0498368 , 9.25274e-05 , 3.53936e-05 , 6.05961
622 , 0.226726 , 0.115572 , -0.000394421 , -0.000221218 , 0.0495878 , 0.0497348 , 3.63261e-05 , 3.5262e-05 , 0.148858
622 , -3.83033 , -6.90847 , 0.00718257 , 0.0133685 , 0.0496204 , 0.0736781 , 3.63903e-05 , 5.99289e-05 , 13.6479
