nEvent , hitPos, hitType, layerZ, layerIndex, trackID 
758 , -7.53929 , 0 , 843.7 , 7 , 2
758 , 0.0865249 , 0 , 843.7 , 7 , 1
758 , 6.38392 , 1 , 1146 , 8 , 2
758 , -0.0321855 , 1 , 1146 , 8 , 1
758 , -14.0031 , 0 , 1141 , 9 , 2
758 , 0.17058 , 0 , 1141 , 9 , 1
758 , -5.65432 , 2 , 1252.7 , 10 , 2
758 , 0.116345 , 2 , 1252.7 , 10 , 1
758 , -16.6124 , 0 , 1266 , 11 , 2
758 , 0.206175 , 0 , 1266 , 11 , 1
758 , 13.0855 , 1 , 1479.6 , 12 , 2
758 , -0.046634 , 1 , 1479.6 , 12 , 1
758 , -23.8098 , 3 , 1467.4 , 13 , 2
758 , 0.219223 , 3 , 1467.4 , 13 , 1
758 , 23.0241 , 1 , 1973 , 14 , 2
758 , -0.0705455 , 1 , 1973 , 14 , 1
758 , -30.432 , 0 , 1960 , 15 , 2
758 , 0.399815 , 0 , 1960 , 15 , 1
759 , -1.66761e-05 , 1 , -16 , 0 , 0
759 , 2.50383e-07 , 0 , -21 , 1 , 0
759 , -0.00203889 , 1 , 131 , 2 , 0
759 , 0.00143307 , 0 , 151 , 3 , 0
759 , -0.00747303 , 1 , 477 , 4 , 0
759 , 0.00724394 , 0 , 497 , 5 , 0
759 , -0.109678 , 1 , 832 , 6 , 2
759 , 0.0530489 , 1 , 832 , 6 , 1
759 , -7.93405 , 0 , 843.7 , 7 , 2
759 , 0.0544259 , 0 , 843.7 , 7 , 1
759 , -0.047924 , 1 , 1146 , 8 , 2
759 , 0.108991 , 1 , 1146 , 8 , 1
759 , -15.6547 , 0 , 1141 , 9 , 2
759 , 0.107057 , 0 , 1141 , 9 , 1
759 , -13.1649 , 2 , 1252.7 , 10 , 2
759 , 0.180725 , 2 , 1252.7 , 10 , 1
759 , -18.8918 , 0 , 1266 , 11 , 2
759 , 0.130607 , 0 , 1266 , 11 , 1
759 , -0.253315 , 1 , 1479.6 , 12 , 2
759 , 0.163084 , 1 , 1479.6 , 12 , 1
759 , -16.8565 , 3 , 1467.4 , 13 , 2
759 , 0.00415494 , 3 , 1467.4 , 13 , 1
759 , -0.371024 , 1 , 1973 , 14 , 2
759 , 0.240274 , 1 , 1973 , 14 , 1
759 , -36.7985 , 0 , 1960 , 15 , 2
759 , 0.259803 , 0 , 1960 , 15 , 1
760 , 3.30739e-06 , 1 , -16 , 0 , 0
760 , 1.66138e-07 , 0 , -21 , 1 , 0
760 , 0.0011357 , 1 , 131 , 2 , 0
760 , -0.000420764 , 0 , 151 , 3 , 0
760 , 0.00508368 , 1 , 477 , 4 , 0
760 , -0.00212527 , 0 , 497 , 5 , 0
760 , 4.8794 , 1 , 832 , 6 , 2
760 , 0.0669235 , 1 , 832 , 6 , 1
760 , -7.41783 , 0 , 843.7 , 7 , 2
760 , -0.0328584 , 0 , 843.7 , 7 , 1
760 , 10.3334 , 1 , 1146 , 8 , 2
760 , 10.327 , 1 , 1146 , 8 , 5
760 , 0.136472 , 1 , 1146 , 8 , 1
760 , -14.4258 , 0 , 1141 , 9 , 2
760 , -0.0609009 , 0 , 1141 , 9 , 1
760 , -3.48067 , 2 , 1252.7 , 10 , 2
760 , 18.7799 , 2 , 1252.7 , 10 , 5
760 , 0.062784 , 2 , 1252.7 , 10 , 1
760 , -17.5512 , 0 , 1266 , 11 , 2
760 , -0.0730426 , 0 , 1266 , 11 , 1
760 , 15.9828 , 1 , 1479.6 , 12 , 2
760 , 0.209906 , 1 , 1479.6 , 12 , 1
760 , -27.2646 , 3 , 1467.4 , 13 , 2
760 , -0.212431 , 3 , 1467.4 , 13 , 1
760 , 24.2013 , 1 , 1973 , 14 , 2
760 , 0.318083 , 1 , 1973 , 14 , 1
760 , -35.93 , 0 , 1960 , 15 , 2
760 , -0.143881 , 0 , 1960 , 15 , 1
761 , 3.21722e-05 , 1 , -16 , 0 , 0
761 , 6.10199e-07 , 0 , -21 , 1 , 0
761 , 0.00100511 , 1 , 131 , 2 , 0
761 , -0.000325956 , 0 , 151 , 3 , 0
761 , -0.000149638 , 1 , 477 , 4 , 0
761 , 0.000166582 , 0 , 497 , 5 , 0
761 , -9.05662 , 1 , 832 , 6 , 2
761 , 0.0628784 , 1 , 832 , 6 , 1
761 , 1.26748 , 0 , 843.7 , 7 , 2
761 , -0.00821841 , 0 , 843.7 , 7 , 1
761 , -18.8434 , 1 , 1146 , 8 , 2
761 , 0.125625 , 1 , 1146 , 8 , 1
761 , 2.3232 , 0 , 1141 , 9 , 2
761 , -0.0158108 , 0 , 1141 , 9 , 1
761 , -13.8604 , 2 , 1252.7 , 10 , 2
761 , 0.0914423 , 2 , 1252.7 , 10 , 1
761 , 2.64358 , 0 , 1266 , 11 , 2
761 , -0.0178354 , 0 , 1266 , 11 , 1
761 , -29.4692 , 1 , 1479.6 , 12 , 2
761 , 0.192482 , 1 , 1479.6 , 12 , 1
761 , 22.7556 , 3 , 1467.4 , 13 , 2
761 , -0.149428 , 3 , 1467.4 , 13 , 1
761 , -44.8468 , 1 , 1973 , 14 , 2
761 , 0.291186 , 1 , 1973 , 14 , 1
761 , 4.6553 , 0 , 1960 , 15 , 2
761 , -0.0340114 , 0 , 1960 , 15 , 1
762 , 7.92146e-06 , 1 , -16 , 0 , 0
762 , 1.26343e-07 , 0 , -21 , 1 , 0
762 , 0.000342826 , 1 , 131 , 2 , 0
762 , 0.000343157 , 1 , 131 , 2 , 20
762 , 0.00214502 , 0 , 151 , 3 , 0
762 , -0.00376855 , 1 , 477 , 4 , 0
762 , 0.00883668 , 0 , 497 , 5 , 0
762 , -2.35007 , 1 , 832 , 6 , 2
762 , -0.0114213 , 1 , 832 , 6 , 1
762 , -8.42586 , 0 , 843.7 , 7 , 2
762 , -0.0755453 , 0 , 843.7 , 7 , 1
762 , -4.79706 , 1 , 1146 , 8 , 2
762 , -0.0220564 , 1 , 1146 , 8 , 1
762 , -16.6219 , 0 , 1141 , 9 , 2
762 , -0.145316 , 0 , 1141 , 9 , 1
762 , -17.8323 , 2 , 1252.7 , 10 , 2
762 , -0.138952 , 2 , 1252.7 , 10 , 1
762 , -19.9204 , 0 , 1266 , 11 , 2
762 , -0.172919 , 0 , 1266 , 11 , 1
762 , -7.43014 , 1 , 1479.6 , 12 , 2
762 , -0.0347107 , 1 , 1479.6 , 12 , 1
762 , -12.7247 , 3 , 1467.4 , 13 , 2
762 , -0.130055 , 3 , 1467.4 , 13 , 1
762 , -11.4841 , 1 , 1973 , 14 , 2
762 , -0.0541762 , 1 , 1973 , 14 , 1
762 , -38.8386 , 0 , 1960 , 15 , 2
762 , -0.326886 , 0 , 1960 , 15 , 1
763 , 2.86824e-05 , 1 , -16 , 0 , 0
763 , 1.12002e-10 , 0 , -21 , 1 , 0
763 , 0.00147395 , 1 , 131 , 2 , 0
763 , 0.00109086 , 0 , 151 , 3 , 0
763 , 0.0102368 , 1 , 477 , 4 , 0
763 , 0.00168218 , 0 , 497 , 5 , 0
763 , -5.48845 , 1 , 832 , 6 , 2
763 , -0.0475357 , 1 , 832 , 6 , 1
763 , -6.40446 , 0 , 843.7 , 7 , 2
763 , 0.0561208 , 0 , 843.7 , 7 , 1
763 , -11.0779 , 1 , 1146 , 8 , 2
763 , -0.0986101 , 1 , 1146 , 8 , 1
763 , -12.5233 , 0 , 1141 , 9 , 2
763 , 0.11056 , 0 , 1141 , 9 , 1
763 , -19.6946 , 2 , 1252.7 , 10 , 2
763 , 0.00958774 , 2 , 1252.7 , 10 , 1
763 , -15.1736 , 0 , 1266 , 11 , 2
763 , 0.132627 , 0 , 1266 , 11 , 1
763 , -16.852 , 1 , 1479.6 , 12 , 2
763 , -0.15614 , 1 , 1479.6 , 12 , 1
763 , -1.7938 , 3 , 1467.4 , 13 , 2
763 , 0.228177 , 3 , 1467.4 , 13 , 1
763 , -25.7634 , 1 , 1973 , 14 , 2
763 , -0.241172 , 1 , 1973 , 14 , 1
763 , -29.3869 , 0 , 1960 , 15 , 2
763 , 0.2587 , 0 , 1960 , 15 , 1
764 , -4.83773e-06 , 1 , -16 , 0 , 0
764 , -3.19193e-07 , 0 , -21 , 1 , 0
764 , 0.000134096 , 1 , 131 , 2 , 0
764 , -0.000916984 , 0 , 151 , 3 , 0
764 , 0.00270934 , 1 , 477 , 4 , 0
764 , -0.00197532 , 0 , 497 , 5 , 0
764 , -3.45496 , 1 , 832 , 6 , 2
764 , -0.0110772 , 1 , 832 , 6 , 1
764 , -1.90547 , 0 , 843.7 , 7 , 2
764 , 0.163592 , 0 , 843.7 , 7 , 1
764 , -7.06352 , 1 , 1146 , 8 , 2
764 , -0.0224679 , 1 , 1146 , 8 , 1
764 , -3.68373 , 0 , 1141 , 9 , 2
764 , 0.321161 , 0 , 1141 , 9 , 1
764 , -8.94399 , 2 , 1252.7 , 10 , 2
764 , 0.250111 , 2 , 1252.7 , 10 , 1
764 , -4.43679 , 0 , 1266 , 11 , 2
764 , 0.38763 , 0 , 1266 , 11 , 1
764 , -10.9601 , 1 , 1479.6 , 12 , 2
764 , -0.0358219 , 1 , 1479.6 , 12 , 1
764 , 3.68681 , 3 , 1467.4 , 13 , 2
764 , 0.374234 , 3 , 1467.4 , 13 , 1
764 , -16.8834 , 1 , 1973 , 14 , 2
764 , -0.0578115 , 1 , 1973 , 14 , 1
764 , -8.48152 , 0 , 1960 , 15 , 2
764 , 0.752167 , 0 , 1960 , 15 , 1
765 , 2.10848e-05 , 1 , -16 , 0 , 0
765 , -2.65472e-07 , 0 , -21 , 1 , 0
765 , 0.00121323 , 1 , 131 , 2 , 0
765 , -0.000980083 , 0 , 151 , 3 , 0
765 , 0.00506473 , 1 , 477 , 4 , 0
765 , -0.000503184 , 0 , 497 , 5 , 0
765 , -1.62277 , 1 , 832 , 6 , 2
765 , -0.0119252 , 1 , 832 , 6 , 1
765 , 6.64958 , 0 , 843.7 , 7 , 2
765 , 0.0912066 , 0 , 843.7 , 7 , 1
765 , -3.31962 , 1 , 1146 , 8 , 2
765 , -0.0236893 , 1 , 1146 , 8 , 1
765 , 12.7801 , 0 , 1141 , 9 , 2
765 , 0.178947 , 0 , 1141 , 9 , 1
765 , 7.77918 , 2 , 1252.7 , 10 , 2
765 , 0.130295 , 2 , 1252.7 , 10 , 1
765 , 15.2242 , 0 , 1266 , 11 , 2
765 , 0.215745 , 0 , 1266 , 11 , 1
765 , -5.15629 , 1 , 1479.6 , 12 , 2
765 , -0.0378705 , 1 , 1479.6 , 12 , 1
765 , 17.2249 , 3 , 1467.4 , 13 , 2
765 , 0.220108 , 3 , 1467.4 , 13 , 1
765 , -7.69012 , 1 , 1973 , 14 , 2
765 , -0.0641492 , 1 , 1973 , 14 , 1
765 , 29.3496 , 0 , 1960 , 15 , 2
765 , 0.415362 , 0 , 1960 , 15 , 1
766 , -5.62147e-06 , 1 , -16 , 0 , 0
766 , 8.2416e-08 , 0 , -21 , 1 , 0
766 , 0.000290512 , 1 , 131 , 2 , 0
766 , -0.001731 , 0 , 151 , 3 , 0
766 , -0.00167234 , 1 , 477 , 4 , 0
766 , -0.00734795 , 0 , 497 , 5 , 0
766 , -0.617435 , 1 , 832 , 6 , 2
766 , 0.0949766 , 1 , 832 , 6 , 1
766 , -6.18291 , 0 , 843.7 , 7 , 2
766 , 0.011989 , 0 , 843.7 , 7 , 1
766 , -1.30975 , 1 , 1146 , 8 , 2
766 , 0.194991 , 1 , 1146 , 8 , 1
766 , -12.3296 , 0 , 1141 , 9 , 2
766 , 0.0233298 , 0 , 1141 , 9 , 1
766 , -11.582 , 2 , 1252.7 , 10 , 2
766 , 0.180906 , 2 , 1252.7 , 10 , 1
766 , -15.0715 , 0 , 1266 , 11 , 2
766 , 0.0277718 , 0 , 1266 , 11 , 1
766 , -2.32622 , 1 , 1479.6 , 12 , 2
766 , 0.300268 , 1 , 1479.6 , 12 , 1
766 , -12.1122 , 3 , 1467.4 , 13 , 2
766 , -0.184119 , 3 , 1467.4 , 13 , 1
766 , -3.9205 , 1 , 1973 , 14 , 2
766 , 0.458312 , 1 , 1973 , 14 , 1
766 , -29.9241 , 0 , 1960 , 15 , 2
766 , 0.0575879 , 0 , 1960 , 15 , 1
767 , -1.22022e-05 , 1 , -16 , 0 , 0
767 , -2.11551e-07 , 0 , -21 , 1 , 0
767 , -0.000386351 , 1 , 131 , 2 , 0
767 , -0.0011182 , 0 , 151 , 3 , 0
767 , -0.0682681 , 0 , 151 , 3 , 1259
767 , 0.00248736 , 1 , 477 , 4 , 0
767 , -0.00359977 , 0 , 497 , 5 , 0
767 , -3.30303 , 1 , 832 , 6 , 2
767 , -0.119866 , 1 , 832 , 6 , 1
767 , 3.3406 , 0 , 843.7 , 7 , 2
767 , -0.0531695 , 0 , 843.7 , 7 , 1
767 , -6.75067 , 1 , 1146 , 8 , 2
767 , -0.244922 , 1 , 1146 , 8 , 1
767 , 6.53951 , 0 , 1141 , 9 , 2
767 , -0.107129 , 0 , 1141 , 9 , 1
767 , -0.102655 , 2 , 1252.7 , 10 , 2
767 , -0.293048 , 2 , 1252.7 , 10 , 1
767 , 7.85284 , 0 , 1266 , 11 , 2
767 , -0.127727 , 0 , 1266 , 11 , 1
767 , -10.124 , 1 , 1479.6 , 12 , 2
767 , -0.382098 , 1 , 1479.6 , 12 , 1
767 , 14.1203 , 3 , 1467.4 , 13 , 2
767 , 0.151721 , 3 , 1467.4 , 13 , 1
767 , -15.0802 , 1 , 1973 , 14 , 2
767 , -0.577382 , 1 , 1973 , 14 , 1
767 , 15.1885 , 0 , 1960 , 15 , 2
767 , -0.243691 , 0 , 1960 , 15 , 1
768 , -2.39201e-05 , 1 , -16 , 0 , 0
768 , 1.83697e-08 , 0 , -21 , 1 , 0
768 , -0.00134973 , 1 , 131 , 2 , 0
768 , -0.000268386 , 0 , 151 , 3 , 0
768 , -0.00350694 , 1 , 477 , 4 , 0
768 , 0.00114784 , 0 , 497 , 5 , 0
768 , -3.96216 , 1 , 832 , 6 , 2
768 , -0.0629616 , 1 , 832 , 6 , 1
768 , 4.89245 , 0 , 843.7 , 7 , 2
768 , 0.0795808 , 0 , 843.7 , 7 , 1
768 , -8.14657 , 1 , 1146 , 8 , 2
768 , -0.133121 , 1 , 1146 , 8 , 1
768 , 9.47787 , 0 , 1141 , 9 , 2
768 , 0.157259 , 0 , 1141 , 9 , 1
768 , 1.25748 , 2 , 1252.7 , 10 , 2
768 , 0.0210609 , 2 , 1252.7 , 10 , 1
768 , 11.5684 , 0 , 1266 , 11 , 2
768 , 0.189688 , 0 , 1266 , 11 , 1
768 , -12.6502 , 1 , 1479.6 , 12 , 2
768 , -12.6156 , 1 , 1479.6 , 12 , 594
768 , -12.6167 , 1 , 1479.6 , 12 , 595
768 , -0.207221 , 1 , 1479.6 , 12 , 1
768 , 19.408 , 3 , 1467.4 , 13 , 2
768 , 0.315491 , 3 , 1467.4 , 13 , 1
768 , -19.5391 , 1 , 1973 , 14 , 2
768 , -0.32228 , 1 , 1973 , 14 , 1
768 , 23.124 , 0 , 1960 , 15 , 2
768 , 0.370218 , 0 , 1960 , 15 , 1
769 , -5.54242e-05 , 1 , -16 , 0 , 0
769 , -1.75452e-07 , 0 , -21 , 1 , 0
769 , -0.00092837 , 1 , 131 , 2 , 0
769 , -0.00292543 , 0 , 151 , 3 , 0
769 , -0.00163976 , 1 , 477 , 4 , 0
769 , -0.00936443 , 0 , 497 , 5 , 0
769 , 1.84253 , 1 , 832 , 6 , 2
769 , 0.121102 , 1 , 832 , 6 , 1
769 , -0.590591 , 0 , 843.7 , 7 , 2
769 , 0.31738 , 0 , 843.7 , 7 , 1
769 , 3.75015 , 1 , 1146 , 8 , 2
769 , 0.244311 , 1 , 1146 , 8 , 1
769 , -1.14391 , 0 , 1141 , 9 , 2
769 , 0.618004 , 0 , 1141 , 9 , 1
769 , 2.14522 , 2 , 1252.7 , 10 , 2
769 , 0.719147 , 2 , 1252.7 , 10 , 1
769 , -1.38114 , 0 , 1266 , 11 , 2
769 , 0.743295 , 0 , 1266 , 11 , 1
769 , 5.76229 , 1 , 1479.6 , 12 , 2
769 , 0.376967 , 1 , 1479.6 , 12 , 1
769 , -5.26889 , 3 , 1467.4 , 13 , 2
769 , 0.404908 , 3 , 1467.4 , 13 , 1
769 , 8.74551 , 1 , 1973 , 14 , 2
769 , 0.572697 , 1 , 1973 , 14 , 1
769 , -2.74503 , 0 , 1960 , 15 , 2
769 , 1.44258 , 0 , 1960 , 15 , 1
770 , -3.21547e-05 , 1 , -16 , 0 , 0
770 , -4.15026e-07 , 0 , -21 , 1 , 0
770 , -0.00102885 , 1 , 131 , 2 , 0
770 , -0.0021556 , 0 , 151 , 3 , 0
770 , -0.00113775 , 1 , 477 , 4 , 0
770 , -0.00900799 , 0 , 497 , 5 , 0
770 , 8.95118 , 1 , 832 , 6 , 2
770 , 0.0121822 , 1 , 832 , 6 , 1
770 , 0.107166 , 0 , 843.7 , 7 , 2
770 , -0.0727782 , 0 , 843.7 , 7 , 1
770 , 18.3847 , 1 , 1146 , 8 , 2
770 , 0.0231511 , 1 , 1146 , 8 , 1
770 , 0.345422 , 0 , 1141 , 9 , 2
770 , -0.138786 , 0 , 1141 , 9 , 1
770 , 15.5038 , 2 , 1252.7 , 10 , 2
770 , -0.0965263 , 2 , 1252.7 , 10 , 1
770 , 0.436445 , 0 , 1266 , 11 , 2
770 , -0.165356 , 0 , 1266 , 11 , 1
770 , 28.07 , 1 , 1479.6 , 12 , 2
770 , 0.0338073 , 1 , 1479.6 , 12 , 1
770 , -19.3092 , 3 , 1467.4 , 13 , 2
770 , -0.171754 , 3 , 1467.4 , 13 , 1
770 , 42.1908 , 1 , 1973 , 14 , 2
770 , 0.0518527 , 1 , 1973 , 14 , 1
770 , 1.12483 , 0 , 1960 , 15 , 2
770 , -0.315169 , 0 , 1960 , 15 , 1
771 , -4.62014e-06 , 1 , -16 , 0 , 0
771 , 2.00193e-07 , 0 , -21 , 1 , 0
771 , 0.000247484 , 1 , 131 , 2 , 0
771 , 0.000350415 , 0 , 151 , 3 , 0
771 , 0.0019336 , 1 , 477 , 4 , 0
771 , 0.00321762 , 0 , 497 , 5 , 0
771 , 6.64079 , 1 , 832 , 6 , 2
771 , 0.0368461 , 1 , 832 , 6 , 1
771 , -6.40734 , 0 , 843.7 , 7 , 2
771 , -0.0667016 , 0 , 843.7 , 7 , 1
771 , 13.0533 , 1 , 1146 , 8 , 2
771 , 0.0758689 , 1 , 1146 , 8 , 1
771 , -12.5465 , 0 , 1141 , 9 , 2
771 , -0.130732 , 0 , 1141 , 9 , 1
771 , 0.307674 , 2 , 1252.7 , 10 , 2
771 , -0.0465141 , 2 , 1252.7 , 10 , 1
771 , -14.9583 , 0 , 1266 , 11 , 2
771 , -0.158261 , 0 , 1266 , 11 , 1
771 , 19.7274 , 1 , 1479.6 , 12 , 2
771 , 0.117383 , 1 , 1479.6 , 12 , 1
771 , -26.8416 , 3 , 1467.4 , 13 , 2
771 , -0.226449 , 3 , 1467.4 , 13 , 1
771 , 29.5835 , 1 , 1973 , 14 , 2
771 , 0.179485 , 1 , 1973 , 14 , 1
771 , -26.4973 , 0 , 1960 , 15 , 2
771 , -0.312744 , 0 , 1960 , 15 , 1
772 , -4.57696e-06 , 1 , -16 , 0 , 0
772 , -2.45049e-08 , 0 , -21 , 1 , 0
772 , 0.000455483 , 1 , 131 , 2 , 0
772 , -0.00233481 , 0 , 151 , 3 , 0
772 , 0.00362868 , 1 , 477 , 4 , 0
772 , -0.0105674 , 0 , 497 , 5 , 0
772 , 2.59371 , 1 , 832 , 6 , 2
772 , 0.05185 , 1 , 832 , 6 , 1
772 , 0.00892921 , 0 , 843.7 , 7 , 2
772 , 0.230365 , 0 , 843.7 , 7 , 1
772 , 5.34703 , 1 , 1146 , 8 , 2
772 , 0.106072 , 1 , 1146 , 8 , 1
772 , 0.0122978 , 0 , 1141 , 9 , 2
772 , 0.450054 , 0 , 1141 , 9 , 1
772 , 4.45359 , 2 , 1252.7 , 10 , 2
772 , 0.465072 , 2 , 1252.7 , 10 , 1
772 , 0.0146762 , 0 , 1266 , 11 , 2
772 , 0.541309 , 0 , 1266 , 11 , 1
772 , 8.28011 , 1 , 1479.6 , 12 , 2
772 , 0.169393 , 1 , 1479.6 , 12 , 1
772 , -5.79206 , 3 , 1467.4 , 13 , 2
772 , 0.368066 , 3 , 1467.4 , 13 , 1
772 , 12.5991 , 1 , 1973 , 14 , 2
772 , 0.259854 , 1 , 1973 , 14 , 1
772 , -0.0859889 , 0 , 1960 , 15 , 2
772 , 1.04119 , 0 , 1960 , 15 , 1
773 , -2.16129e-05 , 1 , -16 , 0 , 0
773 , 6.77177e-07 , 0 , -21 , 1 , 0
773 , -0.000460832 , 1 , 131 , 2 , 0
773 , 0.00231704 , 0 , 151 , 3 , 0
773 , -0.00582871 , 1 , 477 , 4 , 0
773 , 0.0092672 , 0 , 497 , 5 , 0
773 , -0.0155348 , 0 , 497 , 5 , 14
773 , 6.97817 , 1 , 832 , 6 , 2
773 , 0.0679708 , 1 , 832 , 6 , 1
773 , -1.63003 , 0 , 843.7 , 7 , 2
773 , 0.0381014 , 0 , 843.7 , 7 , 1
773 , 14.6406 , 1 , 1146 , 8 , 2
773 , 0.136001 , 1 , 1146 , 8 , 1
773 , -3.25256 , 0 , 1141 , 9 , 2
773 , 0.0729045 , 0 , 1141 , 9 , 1
773 , 9.57252 , 2 , 1252.7 , 10 , 2
773 , 0.172729 , 2 , 1252.7 , 10 , 1
773 , -3.89647 , 0 , 1266 , 11 , 2
773 , 0.0871531 , 0 , 1266 , 11 , 1
773 , 23.3647 , 1 , 1479.6 , 12 , 2
773 , 0.20814 , 1 , 1479.6 , 12 , 1
773 , -19.799 , 3 , 1467.4 , 13 , 2
773 , -0.0668928 , 3 , 1467.4 , 13 , 1
773 , 36.7974 , 1 , 1973 , 14 , 2
773 , 0.314589 , 1 , 1973 , 14 , 1
773 , -7.16259 , 0 , 1960 , 15 , 2
773 , 0.166091 , 0 , 1960 , 15 , 1
774 , -1.96828e-05 , 1 , -16 , 0 , 0
774 , -4.66146e-07 , 0 , -21 , 1 , 0
774 , -0.00035476 , 1 , 131 , 2 , 0
774 , -0.000192248 , 0 , 151 , 3 , 0
774 , -0.00534965 , 1 , 477 , 4 , 0
774 , 0.0033378 , 0 , 497 , 5 , 0
774 , -7.54856 , 1 , 832 , 6 , 2
774 , 0.000212916 , 1 , 832 , 6 , 1
774 , -2.62647 , 0 , 843.7 , 7 , 2
774 , -0.0835105 , 0 , 843.7 , 7 , 1
774 , -15.2638 , 1 , 1146 , 8 , 2
774 , 0.00137278 , 1 , 1146 , 8 , 1
774 , -4.94411 , 0 , 1141 , 9 , 2
774 , -0.165303 , 0 , 1141 , 9 , 1
774 , -16.7711 , 2 , 1252.7 , 10 , 2
774 , -0.137965 , 2 , 1252.7 , 10 , 1
774 , -5.95872 , 0 , 1266 , 11 , 2
774 , -0.200924 , 0 , 1266 , 11 , 1
774 , -23.6606 , 1 , 1479.6 , 12 , 2
774 , 0.00366551 , 1 , 1479.6 , 12 , 1
774 , 11.2191 , 3 , 1467.4 , 13 , 2
774 , -0.184839 , 3 , 1467.4 , 13 , 1
774 , -35.955 , 1 , 1973 , 14 , 2
774 , 0.0053923 , 1 , 1973 , 14 , 1
774 , -11.5637 , 0 , 1960 , 15 , 2
774 , -0.397027 , 0 , 1960 , 15 , 1
775 , 4.84796e-06 , 1 , -16 , 0 , 0
775 , -2.44553e-07 , 0 , -21 , 1 , 0
775 , 0.000188774 , 1 , 131 , 2 , 0
775 , -0.000129164 , 0 , 151 , 3 , 0
775 , 0.00197223 , 1 , 477 , 4 , 0
775 , -0.000541577 , 0 , 497 , 5 , 0
775 , -0.767781 , 1 , 832 , 6 , 2
775 , 0.353356 , 1 , 832 , 6 , 1
775 , 1.58392 , 0 , 843.7 , 7 , 2
775 , -0.0575695 , 0 , 843.7 , 7 , 1
775 , -1.60181 , 1 , 1146 , 8 , 2
775 , 0.71502 , 1 , 1146 , 8 , 1
775 , 3.11817 , 0 , 1141 , 9 , 2
775 , -0.11 , 0 , 1141 , 9 , 1
775 , 1.28013 , 2 , 1252.7 , 10 , 2
775 , 0.501166 , 2 , 1252.7 , 10 , 1
775 , 3.76532 , 0 , 1266 , 11 , 2
775 , -0.132136 , 0 , 1266 , 11 , 1
775 , -2.5114 , 1 , 1479.6 , 12 , 2
775 , 4.47779 , 1 , 1479.6 , 12 , 7332
775 , 1.09933 , 1 , 1479.6 , 12 , 1
775 , 5.1527 , 3 , 1467.4 , 13 , 2
775 , 5.14492 , 3 , 1467.4 , 13 , 7332
775 , -0.886116 , 3 , 1467.4 , 13 , 1
775 , -3.88908 , 1 , 1973 , 14 , 2
775 , 1.65703 , 1 , 1973 , 14 , 1
775 , 7.38297 , 0 , 1960 , 15 , 2
775 , -0.259843 , 0 , 1960 , 15 , 1
776 , -1.50991e-05 , 1 , -16 , 0 , 0
776 , 1.31949e-07 , 0 , -21 , 1 , 0
776 , -0.00125201 , 1 , 131 , 2 , 0
776 , -0.00152786 , 0 , 151 , 3 , 0
776 , -0.00523823 , 1 , 477 , 4 , 0
776 , -0.00173756 , 0 , 497 , 5 , 0
776 , 2.25085 , 1 , 832 , 6 , 2
776 , -0.176597 , 1 , 832 , 6 , 1
776 , 1.72086 , 0 , 843.7 , 7 , 2
776 , 0.130151 , 0 , 843.7 , 7 , 1
776 , 4.63504 , 1 , 1146 , 8 , 2
776 , -0.363337 , 1 , 1146 , 8 , 1
776 , 3.33873 , 0 , 1141 , 9 , 2
776 , 0.255428 , 0 , 1141 , 9 , 1
776 , 6.64728 , 2 , 1252.7 , 10 , 2
776 , -0.0864874 , 2 , 1252.7 , 10 , 1
776 , 4.01202 , 0 , 1266 , 11 , 2
776 , 0.30932 , 0 , 1266 , 11 , 1
776 , 7.20342 , 1 , 1479.6 , 12 , 2
776 , -0.55932 , 1 , 1479.6 , 12 , 1
776 , -1.41018 , 3 , 1467.4 , 13 , 2
776 , 0.670709 , 3 , 1467.4 , 13 , 1
776 , 10.9806 , 1 , 1973 , 14 , 2
776 , -0.846413 , 1 , 1973 , 14 , 1
776 , 7.7822 , 0 , 1960 , 15 , 2
776 , 0.609357 , 0 , 1960 , 15 , 1
777 , -4.41507e-06 , 1 , -16 , 0 , 0
777 , -3.82402e-07 , 0 , -21 , 1 , 0
777 , -0.00053539 , 1 , 131 , 2 , 0
777 , -0.00175612 , 0 , 151 , 3 , 0
777 , 0.00126557 , 1 , 477 , 4 , 0
777 , -0.00588657 , 0 , 497 , 5 , 0
777 , -0.577154 , 1 , 832 , 6 , 2
777 , 0.0340572 , 1 , 832 , 6 , 1
777 , 8.91134 , 0 , 843.7 , 7 , 2
777 , -0.0619497 , 0 , 843.7 , 7 , 1
777 , -1.05628 , 1 , 1146 , 8 , 2
777 , 0.0701795 , 1 , 1146 , 8 , 1
777 , 17.2776 , 0 , 1141 , 9 , 2
777 , -0.118761 , 0 , 1141 , 9 , 1
777 , 13.5117 , 2 , 1252.7 , 10 , 2
777 , -0.0403087 , 2 , 1252.7 , 10 , 1
777 , 20.8478 , 0 , 1266 , 11 , 2
777 , -0.141472 , 0 , 1266 , 11 , 1
777 , -2.12659 , 1 , 1479.6 , 12 , 2
777 , 0.104933 , 1 , 1479.6 , 12 , 1
777 , 20.2985 , 3 , 1467.4 , 13 , 2
777 , -0.199267 , 3 , 1467.4 , 13 , 1
777 , -3.43825 , 1 , 1973 , 14 , 2
777 , 0.15608 , 1 , 1973 , 14 , 1
777 , 40.6693 , 0 , 1960 , 15 , 2
777 , -0.275556 , 0 , 1960 , 15 , 1
778 , 7.30203e-06 , 1 , -16 , 0 , 0
